R_SHOULDER_x,R_SHOULDER_y,R_SHOULDER_z,L_SHOULDER_x,L_SHOULDER_y,L_SHOULDER_z,R_ELBOW_x,R_ELBOW_y,R_ELBOW_z,L_ELBOW_x,L_ELBOW_y,L_ELBOW_z,R_WRIST_x,R_WRIST_y,R_WRIST_z,L_WRIST_x,L_WRIST_y,L_WRIST_z,R_HIP_x,R_HIP_y,R_HIP_z,L_HIP_x,L_HIP_y,L_HIP_z,R_KNEE_x,R_KNEE_y,R_KNEE_z,L_KNEE_x,L_KNEE_y,L_KNEE_z,R_ANKLE_x,R_ANKLE_y,R_ANKLE_z,L_ANKLE_x,L_ANKLE_y,L_ANKLE_z,R_HEEL_x,R_HEEL_y,R_HEEL_z,L_HEEL_x,L_HEEL_y,L_HEEL_z,R_TOE_x,R_TOE_y,R_TOE_z,L_TOE_x,L_TOE_y,L_TOE_z
3184.4094999999998,1042.6100000000001,1367.5945,3173.1620000000003,783.1745000000001,1369.3265000000001,1560.8435,595.4905,537.3285,1571.8525,316.1875,531.379,3070.235,1182.4675,831.1935,3079.7484999999997,662.2,824.7805000000001,3155.5240000000003,978.7379999999999,901.4945,1527.9705,395.6635,455.8675,3132.563,1012.3845000000001,451.738,1581.3665,372.5605,227.5025,3180.8540000000003,1022.7075,81.738,3183.0985,806.1425,83.326,0.0,0.0,0.0,3253.018,898.307,17.628,3071.34,1069.283,41.4585,3074.0600000000004,769.785,38.164500000000004
3184.267,1042.589,1367.6145,3172.8554999999997,783.0585000000001,1369.4285,1560.7735,595.3545,537.2765,1571.5295,316.208,531.346,3069.467,1181.516,830.914,3078.4955,662.468,824.9455,3155.3355,978.565,901.5385,1527.8655,395.6635,455.873,3132.693,1012.3665,451.752,1581.406,372.568,227.4585,3180.8295,1022.6490000000001,81.8205,3183.0955,806.2115,83.275,0.0,0.0,0.0,3252.976,898.225,17.587,3071.4325,1069.2265,41.3055,3074.003,769.8109999999999,38.178000000000004
3184.1785,1042.5455000000002,1367.596,3172.7430000000004,782.9395,1369.1895,1560.622,595.203,537.142,1571.212,316.223,531.255,3068.7675,1180.7075,830.953,3077.2529999999997,663.3365,825.0944999999999,3155.1994999999997,978.5194999999999,901.5405000000001,1527.762,395.6425,455.894,3132.746,1012.331,451.80949999999996,1581.4445,372.6265,227.4915,3180.799,1022.6600000000001,81.9105,3183.0675,806.277,83.3295,0.0,0.0,0.0,3253.047,898.558,17.745,3071.3845,1069.219,41.3985,3073.9049999999997,769.81,38.285
3183.993,1042.567,1367.6345000000001,3172.475,782.9545,1369.231,1560.484,595.0555,537.1155,1570.854,316.1985,531.205,3068.184,1179.8535,830.9894999999999,3075.9444999999996,663.7465,825.123,3155.0855,978.782,901.591,1527.72,395.6445,455.9035,3132.922,1012.316,451.916,1581.373,372.5995,227.555,3180.8455000000004,1022.6735000000001,81.97999999999999,3183.0074999999997,806.3945,83.382,0.0,0.0,0.0,3253.021,898.433,17.707,3071.465,1069.228,41.3685,3073.9855,769.8075,38.302
3183.859,1042.51,1367.819,3172.3195,782.7125000000001,1369.368,1560.305,594.9005,537.2245,1570.509,316.227,531.12,3067.456,1179.367,831.587,3074.5865,663.982,825.4245,3155.04,978.73,901.723,1527.7195,395.6515,455.786,3133.124,1012.2675,452.05999999999995,1581.425,372.6555,227.535,3180.8779999999997,1022.6890000000001,82.0875,3183.0265,806.4694999999999,83.44550000000001,0.0,0.0,0.0,3252.926,898.36,17.657,3071.3575,1069.3745,41.553,3073.963,769.8240000000001,38.3515
3183.6825,1042.4485,1367.8975,3172.1385,782.4995,1369.37,1560.111,594.742,537.1615,1570.227,316.295,531.0885,3066.5845,1178.2715,831.363,3073.196,664.687,825.665,3154.875,977.998,901.872,1527.6305,395.6395,455.781,3133.2380000000003,1012.2784999999999,452.081,1581.378,372.67,227.555,3180.8280000000004,1022.7145,82.182,3183.051,806.5495000000001,83.4825,0.0,0.0,0.0,3252.874,898.564,17.713,3071.3999999999996,1069.3274999999999,41.525499999999994,3073.9655000000002,769.803,38.3825
3183.569,1042.354,1367.929,3171.929,782.566,1369.3985,1559.9295,594.5485,537.2255,1569.975,316.3195,531.051,3065.58,1177.31,831.4435,3071.785,665.088,826.0765,3154.734,978.093,901.9635000000001,1527.5585,395.6405,455.7385,3133.3684999999996,1012.264,452.1785,1581.356,372.659,227.54,3180.8819999999996,1022.693,82.1905,3182.9605,806.59,83.51650000000001,0.0,0.0,0.0,3252.902,898.44,17.76,3071.4494999999997,1069.315,41.53,3073.904,769.836,38.417500000000004
3183.4035000000003,1042.476,1368.0034999999998,3171.812,782.4490000000001,1369.386,1559.7255,594.361,537.22,1569.6835,316.3655,531.064,3064.807,1176.6375,831.8365,3070.203,665.356,826.352,3154.695,978.1305,901.9395,1527.8045,395.427,455.5535,3133.86,1012.1275,451.9845,1581.313,372.689,227.543,3180.8255,1022.6865,82.2245,3182.932,806.721,83.59700000000001,0.0,0.0,0.0,3252.873,898.393,17.787,3071.3605,1069.3165,41.551500000000004,3073.959,769.8265,38.383
3183.3869999999997,1042.21,1368.005,3171.62,782.337,1369.4479999999999,1559.559,594.1745,537.185,1569.4015,316.3765,531.026,3063.935,1175.7195,831.779,3068.8025,665.8979999999999,826.2075,3154.5545,978.0925,901.86,1527.7445,395.465,455.347,3133.9465,1012.0314999999999,451.962,1581.2635,372.667,227.472,3180.8505,1022.64,82.0805,3182.899,806.794,83.467,0.0,0.0,0.0,3252.83,898.395,17.707,3071.3155,1069.3049999999998,41.541,3073.7934999999998,769.8625,38.388999999999996
3183.282,1042.0225,1367.888,3171.514,782.2194999999999,1369.37,1559.42,594.0725,537.134,1569.0375,316.355,531.008,3062.794,1174.6885,831.6165000000001,3067.2974999999997,665.9300000000001,826.465,3154.5135,978.2745,901.7850000000001,1527.6455,395.475,455.255,3133.762,1012.1244999999999,452.0555,1581.2165,372.689,227.413,3180.8345,1022.579,81.9755,3182.9044999999996,806.8340000000001,83.42,0.0,0.0,0.0,3252.834,898.246,17.761,3071.5095,1069.3345,41.3925,3073.8,769.7925,38.2495
3183.1415,1041.9360000000001,1367.8505,3171.603,782.16,1369.2069999999999,1559.284,593.957,537.1045,1568.797,316.4055,530.9255,3061.7345,1174.127,832.1479999999999,3065.9674999999997,666.8344999999999,826.473,3154.451,978.1245,901.7090000000001,1527.5965,395.4825,455.188,3133.8975,1012.09,451.9345,1581.2035,372.712,227.391,3180.8605,1022.56,81.90450000000001,3182.8255,806.848,83.418,0.0,0.0,0.0,3252.831,898.415,17.776,3071.2615,1069.2375000000002,41.3075,3073.7045,769.8235,38.1505
3183.0885,1041.9424999999999,1367.8705,3171.5225,781.94,1369.24,1559.102,593.8315,537.103,1568.573,316.416,530.921,3060.732,1173.373,832.232,3064.2155000000002,666.4390000000001,826.828,3154.3059999999996,978.431,901.7345,1527.477,395.5215,455.1535,3134.3615,1011.8915,451.6445,1581.1545,372.7115,227.329,3180.7905,1022.5629999999999,81.842,3182.848,806.953,83.3405,0.0,0.0,0.0,3252.752,898.373,17.774,3071.2755,1069.232,41.215,3073.7380000000003,769.802,38.003
3183.0425,1042.1635,1368.06,3171.5515,782.0295,1369.187,1558.915,593.7315,537.0895,1568.32,316.3845,530.8875,3059.5975,1172.5035,832.4085,3062.8205,666.842,827.1345,3154.319,978.338,901.7225000000001,1527.3845,395.5565,455.112,3134.4764999999998,1011.8815,451.6705,1581.0675,372.725,227.3535,3180.732,1022.559,81.8865,3182.754,806.9780000000001,83.404,0.0,0.0,0.0,3252.803,898.458,17.743,3071.2945,1069.23,41.242000000000004,3073.751,769.7835,37.9645
3183.0550000000003,1041.9915,1368.101,3171.4719999999998,782.0219999999999,1369.2715,1558.641,593.6035,537.097,1568.073,316.361,530.881,3058.377,1171.7865,832.688,3061.364,667.7529999999999,827.573,3154.2565,978.2719999999999,901.703,1527.0175,395.75,455.2705,3134.3720000000003,1012.0065000000001,451.8665,1580.982,372.7185,227.346,3180.8615,1022.5885000000001,81.9525,3182.754,807.0725,83.4005,0.0,0.0,0.0,3252.771,898.517,17.779,3071.223,1069.2890000000002,41.319,3073.6645,769.874,38.0505
3182.9825,1042.0365000000002,1368.2195,3171.6575000000003,781.748,1369.174,1558.396,593.502,537.123,1567.874,316.363,530.751,3057.2225,1171.292,833.268,3059.7925,667.6355,828.05,3154.1549999999997,978.42,901.7525,1527.226,395.6495,455.123,3134.876,1011.8255,451.72249999999997,1580.9115,372.7635,227.3015,3180.8644999999997,1022.5885000000001,82.01249999999999,3182.733,807.149,83.3985,0.0,0.0,0.0,3252.733,898.63,17.803,3071.261,1069.318,41.3445,3073.7065000000002,769.844,38.06
3183.0195000000003,1042.1255,1368.4125,3171.6985,781.7865,1369.2095,1558.1335,593.372,537.183,1567.666,316.3305,530.7615,3056.1400000000003,1170.514,833.6034999999999,3058.4385,668.3035,828.171,3154.136,978.4745,901.7625,1526.8225,395.8775,455.355,3134.953,1011.9285,451.915,1580.8235,372.7675,227.348,3180.875,1022.585,82.154,3182.6679999999997,807.154,83.476,0.0,0.0,0.0,3252.695,898.555,17.758,3071.2309999999998,1069.3325,41.4255,3073.6435,769.943,38.2965
3183.0355,1041.9935,1368.5055,3171.7285,781.883,1369.2295,1557.893,593.259,537.227,1567.4215,316.2545,530.763,3054.82,1169.7714999999998,833.6305,3056.844,668.1600000000001,828.9155000000001,3154.062,978.365,901.8375000000001,1527.095,395.741,455.1885,3135.1040000000003,1011.91,451.97450000000003,1580.768,372.8055,227.371,3180.9465,1022.5854999999999,82.3455,3182.6490000000003,807.254,83.53800000000001,0.0,0.0,0.0,3252.727,898.724,17.836,3071.234,1069.37,41.4855,3073.6719999999996,769.9285,38.3525
3183.0815000000002,1041.942,1368.5455,3171.7635,781.579,1369.1825,1557.667,593.1365,537.2655,1567.1985,316.211,530.7245,3053.599,1169.279,834.255,3055.3535,668.325,829.2625,3154.094,978.4675,901.807,1527.031,395.7655,455.1665,3135.1585,1011.9355,451.9785,1580.7035,372.823,227.3235,3180.9075000000003,1022.645,82.386,3182.7235,807.3615,83.50550000000001,0.0,0.0,0.0,3252.769,898.61,17.811,3071.2445,1069.389,41.496,3073.7075,769.9625,38.324999999999996
3183.093,1041.8325,1368.5645,3171.789,781.5775,1369.1775,1557.4515,593.064,537.4005,1567.104,316.225,530.727,3052.526,1168.527,834.5475,3054.212,669.2805000000001,829.204,3153.986,978.21,901.834,1526.943,395.794,455.182,3135.2535,1011.9440000000001,451.97,1580.648,372.8025,227.33,3180.865,1022.6385,82.392,3182.636,807.3805,83.564,0.0,0.0,0.0,3252.673,898.46,17.794,3071.2034999999996,1069.4389999999999,41.5545,3073.687,769.9114999999999,38.301
3183.117,1041.611,1368.496,3171.6855,781.6475,1369.2335,1557.315,593.018,537.3985,1566.8665,316.172,530.6925,3051.3289999999997,1167.876,834.6905,3052.7855,669.182,829.5975,3153.9705,978.5145,901.832,1526.534,396.026,455.333,3135.048,1012.046,452.11400000000003,1580.546,372.786,227.328,3180.957,1022.6220000000001,82.30199999999999,3182.6535,807.422,83.55799999999999,0.0,0.0,0.0,3252.697,898.584,17.826,3071.2309999999998,1069.423,41.522999999999996,3073.6615,769.88,38.189499999999995
3183.173,1041.3495,1368.4505,3171.6885,781.678,1369.143,1557.19,592.9835,537.436,1566.6605,316.1055,530.679,3049.9485000000004,1167.45,834.954,3051.397,668.899,829.922,3154.1285,978.1495,901.7145,1526.4855,395.9915,455.2275,3135.105,1012.0375,452.028,1580.487,372.7565,227.297,3180.809,1022.597,82.123,3182.6325,807.4685,83.4815,0.0,0.0,0.0,3252.624,898.662,17.849,3071.1515,1069.4195,41.46,3073.6305,769.9005,38.078
3183.163,1041.4,1368.3805000000002,3171.807,781.433,1369.0655000000002,1557.0305,592.933,537.3765,1566.531,316.0895,530.598,3048.7690000000002,1167.0555,835.516,3050.1405,669.429,830.281,3154.0735,978.329,901.6755,1526.4155,396.0175,455.162,3135.183,1012.0255,451.928,1580.4315,372.752,227.2485,3180.907,1022.5050000000001,81.9465,3182.5685000000003,807.4114999999999,83.4875,0.0,0.0,0.0,3252.631,898.57,17.816,3071.1275,1069.3835,41.290000000000006,3073.559,769.915,38.010000000000005
3183.2235,1041.3985,1368.442,3171.8469999999998,781.4680000000001,1369.0535,1556.908,592.888,537.364,1566.399,316.082,530.5765,3047.66,1166.544,835.8634999999999,3048.7960000000003,669.5554999999999,830.5215,3154.0735,978.26,901.5815,1526.344,396.016,455.1105,3135.262,1011.9685,451.8715,1580.3955,372.7855,227.2165,3180.806,1022.555,81.951,3182.6185,807.338,83.3995,0.0,0.0,0.0,3252.69,898.652,17.792,3071.1805,1069.3764999999999,41.308499999999995,3073.534,769.909,37.9815
3183.2425000000003,1041.308,1368.463,3171.9615000000003,781.4014999999999,1369.003,1556.6735,592.858,537.4525,1566.284,316.042,530.482,3046.538,1165.9805000000001,836.0095,3047.6655,669.6265,830.9805,3154.0525,978.153,901.5815,1526.31,396.014,455.089,3135.3495,1011.987,451.85699999999997,1580.3285,372.7895,227.2245,3180.886,1022.5455,81.8815,3182.6405,807.4455,83.2745,0.0,0.0,0.0,3252.685,898.554,17.758,3071.1949999999997,1069.351,41.2615,3073.5744999999997,769.8965000000001,37.953
3183.366,1041.3029999999999,1368.507,3172.015,781.5285,1369.058,1556.461,592.8205,537.4795,1566.184,316.049,530.4575,3045.1075,1165.6365,836.6545,3046.5795,670.087,831.414,3154.0055,978.1685,901.604,1526.2865,396.048,455.112,3135.3914999999997,1011.9815,451.919,1580.254,372.7875,227.241,3180.8085,1022.6575,81.95150000000001,3182.681,807.388,83.19,0.0,0.0,0.0,3252.714,898.816,17.868,3071.192,1069.3925,41.2975,3073.5209999999997,769.9485,37.980000000000004
3183.397,1041.4535,1368.5355,3172.2245000000003,781.414,1368.9344999999998,1556.2685,592.8255,537.533,1565.9915,315.9915,530.316,3043.9945,1165.4415,837.155,3045.4345000000003,670.2439999999999,831.871,3153.9455,978.1959999999999,901.6505,1526.267,396.059,455.1435,3135.535,1011.9885,451.9415,1580.25,372.785,227.211,3180.9,1022.6089999999999,81.9745,3182.7084999999997,807.428,83.14,0.0,0.0,0.0,3252.675,898.788,17.737,3071.2065000000002,1069.3874999999998,41.367000000000004,3073.587,769.932,37.982
3183.4759999999997,1041.364,1368.5515,3172.1945,781.333,1369.1245,1556.0145,592.849,537.662,1565.8885,315.969,530.278,3042.9970000000003,1165.0034999999998,837.7445,3044.3244999999997,670.1089999999999,831.953,3153.958,978.3425,901.759,1526.248,396.0895,455.1915,3135.5564999999997,1012.0174999999999,452.065,1580.1945,372.787,227.2125,3180.8975,1022.645,82.1035,3182.7160000000003,807.466,83.198,0.0,0.0,0.0,3252.637,898.845,17.852,3071.2235,1069.4275,41.43,3073.5744999999997,769.952,38.1095
3183.545,1041.304,1368.6105,3172.2865,781.345,1369.173,1555.832,592.8595,537.728,1565.721,315.931,530.316,3041.6975,1164.828,838.174,3043.379,669.888,832.346,3153.9165000000003,978.288,901.8054999999999,1525.742,396.221,455.2775,3135.5955,1012.0519999999999,452.14300000000003,1580.203,372.7975,227.223,3180.933,1022.665,82.34,3182.726,807.545,83.249,0.0,0.0,0.0,3252.64,898.762,17.81,3071.219,1069.412,41.5,3073.7165,769.972,38.166
3183.6014999999998,1041.2085,1368.6035,3172.487,781.2090000000001,1369.065,1555.6535,592.859,537.777,1565.646,315.952,530.294,3040.4215,1164.585,838.347,3042.607,670.238,832.6099999999999,3153.888,978.336,901.8615,1525.7015,396.2695,455.287,3135.6395,1012.0325,452.13250000000005,1580.202,372.824,227.195,3180.486,1022.9875,82.80799999999999,3182.697,807.5419999999999,83.281,0.0,0.0,0.0,3252.652,898.719,17.822,3071.2155000000002,1069.4555,41.53,3073.6629999999996,769.9845,38.29
3183.7145,1041.2155,1368.6734999999999,3172.577,781.2774999999999,1369.0104999999999,1555.464,592.847,537.813,1565.556,315.9405,530.295,3039.4665,1164.423,838.6885,3041.8885,670.456,832.738,3153.8365,978.329,901.7745,1525.695,396.267,455.2735,3135.681,1012.0445,452.161,1580.1785,372.841,227.1355,3180.9629999999997,1022.6924999999999,82.2115,3182.733,807.5615,83.277,0.0,0.0,0.0,3252.681,898.745,17.823,3071.2325,1069.433,41.556,3073.6165,769.9895,38.2805
3183.7785,1041.2085,1368.6705000000002,3172.675,781.2175,1369.0145,1555.336,592.8435,537.859,1565.309,315.837,530.3105,3038.4404999999997,1164.239,839.1945000000001,3041.0645000000004,670.605,832.8634999999999,3153.783,978.202,901.8315,1525.6785,396.258,455.225,3135.6985,1012.0175,452.0775,1580.1385,372.7885,227.138,3180.4685,1022.8955000000001,82.587,3182.034,807.678,83.5255,0.0,0.0,0.0,3252.645,898.761,17.816,3071.2275,1069.4325,41.5475,3073.5955000000004,769.983,38.24
3183.8505,1041.115,1368.719,3172.74,781.1415,1368.9099999999999,1555.2145,592.829,537.8695,1565.2,315.816,530.2895,3037.5935,1163.9985000000001,839.451,3040.4184999999998,670.6434999999999,832.8405,3153.768,978.3375,901.7065,1525.6545,396.2245,455.2155,3135.7124999999996,1011.9894999999999,452.03499999999997,1580.0655,372.7825,227.129,3180.94,1022.5954999999999,82.09649999999999,3182.0235000000002,807.706,83.5195,0.0,0.0,0.0,3252.6,898.636,17.851,3071.491,1069.4275,41.403000000000006,3073.5915,769.9124999999999,38.108000000000004
