R_SHOULDER_x,R_SHOULDER_y,R_SHOULDER_z,L_SHOULDER_x,L_SHOULDER_y,L_SHOULDER_z,R_ELBOW_x,R_ELBOW_y,R_ELBOW_z,L_ELBOW_x,L_ELBOW_y,L_ELBOW_z,R_WRIST_x,R_WRIST_y,R_WRIST_z,L_WRIST_x,L_WRIST_y,L_WRIST_z,R_HIP_x,R_HIP_y,R_HIP_z,L_HIP_x,L_HIP_y,L_HIP_z,R_KNEE_x,R_KNEE_y,R_KNEE_z,L_KNEE_x,L_KNEE_y,L_KNEE_z,R_ANKLE_x,R_ANKLE_y,R_ANKLE_z,L_ANKLE_x,L_ANKLE_y,L_ANKLE_z,R_HEEL_x,R_HEEL_y,R_HEEL_z,L_HEEL_x,L_HEEL_y,L_HEEL_z,R_TOE_x,R_TOE_y,R_TOE_z,L_TOE_x,L_TOE_y,L_TOE_z
3167.2545,1047.889,1373.2714999999998,3161.405,787.1700000000001,1374.4495000000002,1550.387,602.1255,543.195,1562.0835,323.953,531.9835,3053.8035,1229.879,840.8295,3076.994,670.4735000000001,819.217,3144.913,989.3195000000001,903.2935,1522.1335,401.6405,454.925,3130.9205,1018.3175,451.972,1573.4695,382.308,225.823,3175.9905,1025.2385,82.8145,1576.6145,437.5025,46.4185,0.0,0.0,0.0,0.0,0.0,0.0,3064.484,1057.3809999999999,42.375,3067.275,797.063,39.778
3167.0685000000003,1047.275,1373.2915,3161.508,787.2180000000001,1374.483,1550.368,602.0485,543.169,1562.249,323.9655,531.9575,3053.68,1229.691,840.8605,3077.2439999999997,670.7045,819.02,3145.103,989.781,903.1089999999999,1521.8725,401.6685,454.8285,3131.067,1018.2560000000001,451.86850000000004,1573.5075,382.293,225.8005,3176.0395,1025.1695,82.64949999999999,1576.5905,437.4815,46.4095,0.0,0.0,0.0,0.0,0.0,0.0,3064.4790000000003,1057.3515,42.336,3067.2625,797.0419999999999,39.7255
3167.1175,1047.2875,1373.31,3161.7439999999997,787.2384999999999,1374.37,1550.347,602.0255,543.157,1562.2635,323.943,531.9615,3053.5615,1229.545,840.8589999999999,3077.3514999999998,670.653,819.1824999999999,3145.19,989.7950000000001,903.1355000000001,1521.924,401.669,454.809,3131.1890000000003,1018.2239999999999,451.842,1573.5205,382.29,225.787,3176.0485,1025.222,82.715,1576.5765,437.472,46.422,0.0,0.0,0.0,0.0,0.0,0.0,3064.4025,1057.3795,42.363,3067.2555,797.0535,39.730000000000004
3167.1814999999997,1047.2945,1373.216,3161.776,787.5554999999999,1374.5059999999999,1550.405,601.963,543.1105,1562.4425,323.906,531.949,3053.455,1229.5205,840.6655,3077.4945,670.469,819.0815,3145.337,989.8085000000001,903.172,1522.056,401.623,454.8355,3131.353,1018.153,451.884,1573.551,382.2555,225.7945,3176.0595000000003,1025.1589999999999,82.58,1576.5705,437.493,46.388,0.0,0.0,0.0,0.0,0.0,0.0,3064.498,1057.3485,42.335,3067.3869999999997,797.005,39.6345
3167.241,1047.2115,1373.1615000000002,3162.0505000000003,787.348,1374.3705,1550.376,601.924,543.119,1562.4975,323.904,531.9445,3053.314,1229.4425,840.7475,3077.6710000000003,670.5374999999999,819.091,3145.8225,989.5685000000001,903.133,1522.1615,401.5915,454.865,3131.8810000000003,1018.1865,451.899,1573.61,382.246,225.829,3176.084,1025.204,82.65299999999999,1576.5825,437.4715,46.395,0.0,0.0,0.0,0.0,0.0,0.0,3064.4939999999997,1057.4295000000002,42.371,3067.348,796.9845,39.718
3167.2780000000002,1047.1525,1373.3365,3162.1684999999998,787.4535000000001,1374.491,1550.3385,601.8785,543.124,1562.595,323.89,531.95,3053.2275,1229.2995,840.9159999999999,3077.745,670.439,819.143,3145.9719999999998,989.5745,903.387,1522.27,401.5805,454.8995,3132.08,1018.147,451.9835,1573.699,382.1855,225.9665,3176.088,1025.2179999999998,82.68100000000001,1576.568,437.466,46.3785,0.0,0.0,0.0,0.0,0.0,0.0,3064.5355,1057.411,42.4045,3067.3145,797.066,39.834500000000006
3167.2465,1047.187,1373.33,3162.4515,787.321,1374.3795,1550.35,601.842,543.1255,1562.721,323.866,531.974,3053.1865,1229.0835000000002,840.903,3077.9849999999997,670.588,819.2,3146.1,989.2964999999999,903.3705,1522.3685,401.548,454.9325,3132.2555,1018.1165000000001,452.1675,1573.7785,382.177,225.9895,3176.083,1025.275,82.863,1576.579,437.477,46.403,0.0,0.0,0.0,0.0,0.0,0.0,3064.5565,1057.472,42.443,3067.4385,797.0745,39.792500000000004
3167.3255,1047.183,1373.3845000000001,3162.4700000000003,787.5815,1374.531,1550.3315,601.8105,543.1215,1562.816,323.8315,532.0205,3053.0744999999997,1228.976,840.879,3078.0625,670.472,819.1675,3146.1525,988.9285,903.52,1522.499,401.491,454.9515,3132.547,1018.1,452.16949999999997,1573.8105,382.134,226.008,3176.169,1025.2549999999999,82.75,1576.572,437.4715,46.414,0.0,0.0,0.0,0.0,0.0,0.0,3064.5675,1057.468,42.534,3067.3975,797.105,39.913
3167.3285,1047.0884999999998,1373.4,3162.6745,787.3685,1374.408,1550.2855,601.7375,543.1255,1562.86,323.796,532.0185,3052.9975,1228.8335000000002,840.8969999999999,3078.1645,670.2735,819.2405,3146.261,988.7245,903.5225,1522.6065,401.441,455.0075,3132.6775,1018.0819999999999,452.2305,1573.8315,382.1255,226.018,3176.2305,1025.3229999999999,82.8605,1576.584,437.458,46.429,0.0,0.0,0.0,0.0,0.0,0.0,3064.6755000000003,1057.4735,42.5635,3067.4745000000003,797.0435,39.882000000000005
3167.333,1047.1135,1373.2559999999999,3162.7915000000003,787.3875,1374.391,1550.2195,601.708,543.116,1562.9545,323.779,532.0085,3052.9475,1228.504,840.6545,3078.16,670.154,819.288,3146.3959999999997,988.8199999999999,903.5075,1522.7925,401.3225,454.933,3132.947,1018.015,452.1405,1573.9525,382.069,226.0005,3176.2045,1025.3195,82.8825,1577.285,437.812,46.24,0.0,0.0,0.0,0.0,0.0,0.0,3064.587,1057.491,42.48650000000001,3067.4085,797.0730000000001,39.9165
