R_SHOULDER_x,R_SHOULDER_y,R_SHOULDER_z,L_SHOULDER_x,L_SHOULDER_y,L_SHOULDER_z,R_ELBOW_x,R_ELBOW_y,R_ELBOW_z,L_ELBOW_x,L_ELBOW_y,L_ELBOW_z,R_WRIST_x,R_WRIST_y,R_WRIST_z,L_WRIST_x,L_WRIST_y,L_WRIST_z,R_HIP_x,R_HIP_y,R_HIP_z,L_HIP_x,L_HIP_y,L_HIP_z,R_KNEE_x,R_KNEE_y,R_KNEE_z,L_KNEE_x,L_KNEE_y,L_KNEE_z,R_ANKLE_x,R_ANKLE_y,R_ANKLE_z,L_ANKLE_x,L_ANKLE_y,L_ANKLE_z,R_HEEL_x,R_HEEL_y,R_HEEL_z,L_HEEL_x,L_HEEL_y,L_HEEL_z,R_TOE_x,R_TOE_y,R_TOE_z,L_TOE_x,L_TOE_y,L_TOE_z
3206.8875,1154.9364999999998,1365.853,3193.4584999999997,894.6189999999999,1368.4215,1563.101,645.4635,534.692,1574.009,377.355,529.0035,3081.5875,1269.8615,822.1855,3074.565,784.7425,822.1645,1536.941,572.991,448.7005,1535.6645,449.9505,455.35,3155.1400000000003,1120.013,451.21950000000004,1587.1945,423.8825,227.8695,3179.831,1141.5745000000002,89.723,1588.0545,471.337,46.3915,0.0,0.0,0.0,3248.949,875.435,60.106,3088.8379999999997,1163.384,42.5145,3085.4045,872.7245,38.615
3206.3645,1155.0185000000001,1365.8355000000001,3193.5875,895.3064999999999,1368.574,1563.095,645.4765,534.647,1574.1015,377.3785,529.0835,3081.534,1269.745,822.1289999999999,3074.5695,784.63,822.3435,1536.96,573.011,448.68,1535.6855,449.9875,455.365,3155.033,1120.004,451.2365,1587.1705,423.906,227.9015,3179.7695000000003,1141.6585,89.834,1588.0625,471.321,46.399,0.0,0.0,0.0,3249.014,875.465,60.088,3088.862,1163.375,42.4315,3085.2745,872.7529999999999,38.6595
3206.4404999999997,1154.7065,1365.9535,3193.6710000000003,895.4055000000001,1368.5975,1563.1025,645.437,534.6335,1574.1185,377.3955,529.1375,3081.3345,1269.9544999999998,822.1835000000001,3074.6499999999996,784.6865,822.4114999999999,1536.94,573.017,448.7185,1535.7275,449.9675,455.389,3155.1395,1120.079,451.273,1587.1995,423.909,227.941,3179.7945,1141.567,89.7515,1588.0835,471.333,46.3865,0.0,0.0,0.0,3249.013,875.409,60.143,3088.8410000000003,1163.4164999999998,42.5535,3085.268,872.7225000000001,38.7695
3206.469,1155.0745000000002,1365.8114999999998,3193.7785000000003,895.5709999999999,1368.652,1563.098,645.4405,534.653,1574.1635,377.394,529.173,3081.319,1269.819,822.1904999999999,3074.6895000000004,784.5785000000001,822.5255,1536.9805,573.027,448.7375,1535.546,450.1025,455.521,3155.2175,1120.1655,451.6325,1587.221,423.932,227.961,3179.7775,1141.5755,89.79849999999999,1588.068,471.358,46.413,0.0,0.0,0.0,3248.95,875.435,60.106,3088.9165000000003,1163.3845000000001,42.566500000000005,3085.342,872.7194999999999,38.872
3206.5519999999997,1154.845,1365.9845,3193.8525,894.9590000000001,1368.4740000000002,1563.1015,645.44,534.68,1574.2065,377.4035,529.2655,3079.3775,1275.886,823.229,3074.7185,784.442,822.524,1537.0155,573.013,448.7625,1535.598,450.1315,455.5635,3155.3065,1120.1819999999998,451.7255,1587.2545,423.926,227.9985,3179.7305,1141.6484999999998,89.9255,1588.104,471.3585,46.4395,0.0,0.0,0.0,3248.997,875.465,60.168,3088.987,1163.397,42.634,3085.4495,872.737,38.942
3206.5885,1154.8984999999998,1366.0005,3193.9135,895.008,1368.519,1563.1135,645.431,534.7805,1574.256,377.4105,529.3265,3079.3485,1275.886,823.281,3074.773,784.328,822.608,1537.043,573.037,448.8115,1535.6425,450.16,455.59,3155.4325,1120.2355,451.924,1587.239,423.9415,228.054,3182.376,1141.864,90.821,1588.0855,471.3775,46.504,0.0,0.0,0.0,3248.994,875.463,60.179,3088.9965,1163.3805000000002,42.797,3085.4725,872.7725,39.1025
3206.6625,1154.951,1366.0205,3193.9480000000003,894.828,1368.5145,1563.113,645.4305,534.7935,1574.294,377.4115,529.4065,3079.2690000000002,1275.8375,823.4549999999999,3074.7505,784.0795,822.6865,1537.057,573.0335,448.8575,1535.7065,450.176,455.5475,3155.4745000000003,1120.2715,451.9955,1587.2755,423.978,228.1225,3179.824,1141.6415000000002,90.0865,1588.1065,471.4205,46.6185,0.0,0.0,0.0,3248.949,875.505,60.206,3089.025,1163.416,42.833,3085.5665,872.75,39.1465
3206.702,1154.9524999999999,1365.9885,3194.0585,894.8634999999999,1368.5495,1563.086,645.407,534.7555,1574.2495,377.3885,529.3835,3079.215,1275.7075,823.438,3074.8055,784.1524999999999,822.6505,1537.0965,573.0445,448.8065,1535.89,450.0955,455.4725,3155.545,1120.3085,451.962,1587.29,423.9825,228.0565,3182.4485,1141.8845000000001,90.82,1588.106,471.3825,46.522,0.0,0.0,0.0,3249.025,875.532,60.125,3089.0215,1163.4395,42.852999999999994,3085.5305,872.7035000000001,39.18
3206.7815,1154.9479999999999,1365.9415,3194.193,895.3045,1368.652,1563.085,645.3535,534.631,1574.3115,377.3895,529.397,3079.1235,1275.6185,823.3865000000001,3074.8175,783.8425,822.819,1537.131,573.0645,448.7875,1535.7415,450.219,455.587,3155.545,1120.3175,451.907,1587.272,423.9865,228.025,3182.3280000000004,1141.839,90.64099999999999,1588.071,471.395,46.5275,0.0,0.0,0.0,3249.039,875.473,60.111,3088.9915,1163.3985,42.798500000000004,3085.5045,872.7284999999999,39.0745
3206.866,1155.0005,1365.9125,3194.224,895.5115000000001,1368.7285000000002,1563.0865,645.3505,534.5875,1574.3245,377.377,529.473,3078.9935,1275.564,823.367,3074.9359999999997,783.944,822.8254999999999,1537.099,573.084,448.781,1535.918,450.144,455.453,3155.4579999999996,1120.3490000000002,451.73749999999995,1587.2825,423.985,227.999,3183.905,1141.6685,90.14,1588.095,471.359,46.4955,0.0,0.0,0.0,3249.018,875.524,60.09,3089.0119999999997,1163.3895,42.755,3085.401,872.7574999999999,39.0155
3206.9255000000003,1155.078,1365.8415,3194.265,895.884,1368.7545,1563.063,645.284,534.5345,1574.4255,377.405,529.369,3078.992,1275.3674999999998,823.271,3075.0215,783.862,822.877,1537.128,573.0955,448.7345,1535.9735,450.125,455.405,3155.3965,1120.2865000000002,451.651,1587.26,423.9715,227.9735,3182.288,1141.7625,90.35,1588.0905,471.3585,46.4395,0.0,0.0,0.0,3248.884,875.461,60.078,3088.9584999999997,1163.3925,42.64,3085.483,872.736,38.8085
3206.95,1155.1125,1365.8175,3194.391,895.8720000000001,1368.6665,1563.066,645.2305,534.4605,1574.3355,377.313,529.4225,3078.9355,1275.2215,823.1465000000001,3074.9935,783.7785,823.1859999999999,1537.1175,573.07,448.703,1535.759,450.232,455.528,3155.355,1120.2505,451.49,1587.2385,423.9745,227.939,3179.7495,1141.7305000000001,89.8185,1588.0745,471.313,46.3985,0.0,0.0,0.0,3248.971,875.442,60.07,3088.902,1163.394,42.53,3085.48,872.7155,38.731
3207.065,1155.068,1365.7510000000002,3194.3775,895.9975,1368.747,1563.046,645.2165,534.4325,1574.458,377.373,529.4385,3078.8855,1275.061,823.081,3075.16,783.7365,823.075,1537.121,573.0685,448.6995,1536.0015,450.129,455.3645,3155.3819999999996,1120.2805,451.43899999999996,1587.247,423.982,227.9375,3179.708,1141.8,89.8035,1588.0675,471.3495,46.391,0.0,0.0,0.0,3248.898,875.403,60.053,3088.8945000000003,1163.3719999999998,42.49,3085.298,872.7155,38.7555
3207.1125,1155.1350000000002,1365.7165,3194.505,896.0615,1368.7375,1563.081,645.196,534.361,1574.4155,377.3325,529.4895,3078.8185,1275.022,823.104,3075.2084999999997,783.7535,823.0654999999999,1537.101,573.0835,448.738,1536.0335,450.1455,455.38,3155.4645,1120.36,451.5375,1587.263,423.99,227.957,3179.6679999999997,1141.69,89.881,1588.07,471.364,46.4065,0.0,0.0,0.0,3248.961,875.375,60.092,3088.8959999999997,1163.3875,42.510999999999996,3085.4255000000003,872.69,38.707
3207.129,1155.297,1365.703,3194.5654999999997,896.2295,1368.721,1563.0675,645.1955,534.3585,1574.4205,377.3385,529.507,3080.6130000000003,1268.9515,822.1305,3075.2645,783.524,823.0155,1537.157,573.086,448.7515,1536.0895,450.1535,455.3755,3155.432,1120.3690000000001,451.61,1587.2645,423.995,227.962,3179.8215,1141.7655,89.8555,1588.074,471.3645,46.4065,0.0,0.0,0.0,3248.947,875.486,60.059,3088.934,1163.3435,42.543,3085.443,872.713,38.76
3207.148,1155.2555000000002,1365.784,3194.5485,896.3145,1368.9155,1563.06,645.164,534.3765,1574.4875,377.348,529.5525,3078.809,1274.628,823.107,3075.3695,783.7365,823.1585,1537.1565,573.0905,448.7875,1536.1265,450.154,455.394,3155.4925000000003,1120.3985,451.712,1587.3245,424.0115,228.017,3179.77,1141.7555,89.929,1588.063,471.374,46.4515,0.0,0.0,0.0,3248.943,875.501,60.157,3088.9305,1163.4045,42.632,3085.3665,872.726,38.964
3207.1679999999997,1155.3335,1365.8049999999998,3194.669,896.222,1368.8319999999999,1563.0705,645.167,534.424,1574.574,377.367,529.5855,3078.7735000000002,1274.637,823.197,3075.2889999999998,783.482,823.222,1537.199,573.0985,448.819,1536.1775,450.1845,455.4245,3155.5825,1120.416,451.82550000000003,1587.3715,424.0425,228.096,3179.7974999999997,1141.703,90.0775,1588.077,471.3675,46.488,0.0,0.0,0.0,3249.002,875.527,60.155,3088.9855,1163.3915,42.7615,3085.505,872.684,38.9905
3207.232,1155.199,1365.778,3194.638,896.2135000000001,1368.8764999999999,1563.046,645.176,534.447,1574.583,377.3475,529.607,3078.712,1274.615,823.2495,3075.3665,783.4575,823.1965,1537.2735,573.0985,448.8335,1536.2005,450.1805,455.4375,3155.583,1120.444,451.8425,1587.417,424.0595,228.167,3179.758,1141.777,90.1225,1588.0855,471.404,46.5195,0.0,0.0,0.0,3249.076,875.567,60.173,3088.9975,1163.419,42.790499999999994,3085.5784999999996,872.7365,39.028
3207.2924999999996,1155.1705000000002,1365.804,3194.7799999999997,896.086,1368.8274999999999,1563.0565,645.1665,534.4365,1574.624,377.3985,529.636,3080.5025,1268.5245,822.2555,3075.4350000000004,783.4984999999999,823.194,1536.888,573.0685,448.924,1536.2655,450.2235,455.4335,3155.7290000000003,1120.5065,451.79449999999997,1587.3965,424.0545,228.087,3179.6745,1141.854,90.27250000000001,1588.0635,471.368,46.527,0.0,0.0,0.0,3249.013,875.538,60.19,3088.9965,1163.395,42.787,3085.5665,872.774,38.9845
3207.338,1155.2530000000002,1365.7855,3194.7555,896.1305,1368.848,1563.086,645.163,534.396,1574.6345,377.3665,529.599,3080.3365,1268.7465000000002,822.267,3075.509,783.297,823.165,1536.9005,573.0595,448.901,1536.3295,450.229,455.4035,3155.6255,1120.463,451.7875,1587.417,424.0555,228.061,3179.7884999999997,1141.792,90.0715,1588.0495,471.374,46.492,0.0,0.0,0.0,3248.963,875.504,60.139,3089.0065,1163.407,42.741,3085.42,872.774,39.0095
