R_SHOULDER_x,R_SHOULDER_y,R_SHOULDER_z,L_SHOULDER_x,L_SHOULDER_y,L_SHOULDER_z,R_ELBOW_x,R_ELBOW_y,R_ELBOW_z,L_ELBOW_x,L_ELBOW_y,L_ELBOW_z,R_WRIST_x,R_WRIST_y,R_WRIST_z,L_WRIST_x,L_WRIST_y,L_WRIST_z,R_HIP_x,R_HIP_y,R_HIP_z,L_HIP_x,L_HIP_y,L_HIP_z,R_KNEE_x,R_KNEE_y,R_KNEE_z,L_KNEE_x,L_KNEE_y,L_KNEE_z,R_ANKLE_x,R_ANKLE_y,R_ANKLE_z,L_ANKLE_x,L_ANKLE_y,L_ANKLE_z,R_HEEL_x,R_HEEL_y,R_HEEL_z,L_HEEL_x,L_HEEL_y,L_HEEL_z,R_TOE_x,R_TOE_y,R_TOE_z,L_TOE_x,L_TOE_y,L_TOE_z
476.616,-1422.268,1450.4695000000002,221.5995,-1410.8125,1455.2545,604.992,-1371.2345,1121.9125,87.467,-1363.997,1127.0059999999999,613.893,-1243.04,894.6145,108.14699999999999,-1227.629,901.575,444.1715,-1378.4715,1001.7035,276.796,-1368.355,991.3475,445.5695,-1360.817,484.237,261.98,-1352.0974999999999,475.121,426.1585,-1395.7024999999999,76.934,255.526,-1383.2965,82.2045,406.418,-1467.757,43.666,267.688,-1460.182,44.131,471.451,-1286.8935,37.275,214.829,-1279.6705,34.427
476.47749999999996,-1422.1970000000001,1450.5615,221.58300000000003,-1410.68,1455.3035,605.0429999999999,-1371.2085,1121.941,87.4525,-1363.754,1127.0185000000001,613.9970000000001,-1243.127,894.703,108.0795,-1227.585,901.5425,444.1825,-1378.3539999999998,1001.6945000000001,276.807,-1368.309,991.436,445.553,-1360.7265,484.248,261.996,-1351.9665,475.11350000000004,426.141,-1395.6595000000002,76.8835,255.524,-1383.0135,82.2565,406.444,-1467.69,43.741,267.652,-1460.075,44.154,471.41949999999997,-1286.748,37.156,214.77300000000002,-1279.538,34.445
476.5695,-1422.057,1450.597,221.591,-1410.566,1455.353,605.059,-1371.205,1122.0194999999999,87.448,-1363.6895,1127.122,614.2425000000001,-1243.1035,894.663,108.07050000000001,-1227.5605,901.5855,444.2055,-1378.2155,1001.7280000000001,276.764,-1368.2065,991.412,445.56100000000004,-1360.7,484.211,261.9945,-1351.7785,475.1675,426.12300000000005,-1395.63,76.93950000000001,255.5695,-1382.5725,82.273,406.454,-1467.629,43.851,267.621,-1459.98,44.232,471.4325,-1286.7035,37.1925,214.77800000000002,-1279.479,34.4705
476.456,-1422.0475000000001,1450.646,221.61200000000002,-1410.4475,1455.376,605.117,-1371.1975,1122.0774999999999,87.47399999999999,-1363.508,1127.1105,614.2235000000001,-1243.232,894.8065,108.04249999999999,-1227.5165,901.539,444.2415,-1378.11,1001.7529999999999,276.88649999999996,-1368.137,991.4604999999999,445.5915,-1360.6570000000002,484.23199999999997,262.0115,-1351.659,475.2245,426.14700000000005,-1395.656,76.94149999999999,255.565,-1382.6570000000002,82.388,406.462,-1467.615,43.964,267.664,-1459.99,44.421,471.40549999999996,-1286.6555,37.1255,214.804,-1279.4325,34.486000000000004
476.2915,-1421.7910000000002,1450.5825,221.618,-1410.3905,1455.375,605.1320000000001,-1371.213,1122.0720000000001,87.521,-1363.479,1127.1325000000002,614.4780000000001,-1243.2,894.6125,108.0655,-1227.5845,901.488,444.273,-1378.1055000000001,1001.7180000000001,276.9,-1368.0815,991.4449999999999,445.594,-1360.6285,484.204,262.0305,-1351.554,475.22450000000003,426.6545,-1396.1950000000002,76.90350000000001,255.58950000000002,-1382.629,82.37100000000001,406.435,-1467.557,43.911,267.685,-1459.952,44.299,471.5735,-1287.0169999999998,36.96,214.812,-1279.4375,34.415
476.3755,-1421.7359999999999,1450.495,221.6495,-1410.342,1455.374,605.16,-1371.2285000000002,1122.0430000000001,87.5455,-1363.5324999999998,1127.1305,614.58,-1243.307,894.5415,108.06549999999999,-1227.649,901.4115,444.31399999999996,-1378.1284999999998,1001.7080000000001,276.91999999999996,-1368.086,991.413,445.66499999999996,-1360.584,484.223,262.0415,-1351.5845,475.2175,426.161,-1395.7345,76.8555,255.64249999999998,-1382.5900000000001,82.2695,406.443,-1467.551,43.833,267.668,-1460.021,44.268,471.46500000000003,-1286.7015,37.135,214.8295,-1279.4595,34.4195
476.3735,-1421.756,1450.446,221.66750000000002,-1410.306,1455.312,605.1785,-1371.3425,1121.98,87.5985,-1363.8195,1127.0955,614.6220000000001,-1243.4495,894.4665,108.1285,-1227.7555,901.3934999999999,444.34299999999996,-1378.0405,1001.6775,276.9755,-1368.012,991.387,445.69500000000005,-1360.6465,484.24199999999996,262.0715,-1351.8024999999998,475.203,426.16650000000004,-1395.7305000000001,76.8905,255.578,-1383.0880000000002,82.3055,406.457,-1467.659,43.764,267.686,-1460.075,44.199,471.509,-1286.808,37.1885,214.8545,-1279.58,34.446
476.3415,-1421.6975,1450.3685,221.67600000000002,-1410.2965,1455.259,605.226,-1371.3955,1121.914,87.615,-1363.853,1126.991,614.6885,-1243.5915,894.392,108.1705,-1227.9944999999998,901.3155,444.3565,-1378.0320000000002,1001.6255,276.97950000000003,-1368.0075000000002,991.3515,445.70799999999997,-1360.635,484.23,262.11199999999997,-1351.8635,475.18399999999997,426.187,-1395.781,76.8395,255.613,-1383.1885000000002,82.1125,406.466,-1467.661,43.642,267.73,-1460.152,44.066,471.537,-1286.88,37.181,214.94400000000002,-1279.6635,34.428
476.3855,-1421.63,1450.3225,221.65949999999998,-1410.272,1455.2365,605.2395,-1371.426,1121.8629999999998,87.64150000000001,-1363.9965,1126.9225000000001,614.6904999999999,-1243.716,894.3095000000001,108.24350000000001,-1228.0495,901.2465,444.36400000000003,-1378.0615,1001.6300000000001,277.0005,-1367.923,991.3245,445.7505,-1360.5810000000001,484.217,262.0845,-1351.837,475.1665,426.1675,-1395.8345,76.8925,255.586,-1383.472,82.149,406.469,-1467.79,43.592,267.707,-1460.191,44.037,471.53700000000003,-1286.937,37.208,214.92000000000002,-1279.711,34.460499999999996
476.5585,-1421.7984999999999,1450.3675,221.675,-1410.1680000000001,1455.2225,605.2280000000001,-1371.4465,1121.836,87.654,-1364.0545,1126.903,614.7,-1243.7825,894.282,108.2885,-1228.0375,901.236,444.365,-1378.004,1001.6015,277.0095,-1367.7849999999999,991.342,445.72950000000003,-1360.5504999999998,484.2355,262.07,-1351.9095,475.17650000000003,426.1705,-1395.85,76.87950000000001,255.54399999999998,-1383.5495,82.175,406.464,-1467.794,43.591,267.733,-1460.246,44.015,471.5345,-1286.964,37.1995,214.873,-1279.7534999999998,34.46
476.543,-1421.728,1450.4405,221.686,-1410.12,1455.2615,605.2445,-1371.395,1121.876,87.6475,-1363.8955,1126.9065,614.7365,-1243.8029999999999,894.2355,108.33250000000001,-1227.99,901.283,444.3685,-1377.8805,1001.591,276.95799999999997,-1367.7585,991.3140000000001,445.7025,-1360.4885,484.262,262.0645,-1351.8135,475.2025,426.185,-1395.835,76.9025,255.555,-1383.5214999999998,82.19550000000001,406.481,-1467.768,43.56,267.72,-1460.172,44.027,471.4975,-1287.0395,37.297,214.8675,-1279.7205,34.4795
476.424,-1421.653,1450.499,221.683,-1409.998,1455.312,605.252,-1371.3305,1121.886,87.6365,-1363.6835,1126.9805000000001,614.7645,-1243.7604999999999,894.255,108.3785,-1227.8575,901.3005,444.361,-1377.8825000000002,1001.657,276.9825,-1367.7444999999998,991.3789999999999,445.698,-1360.4205000000002,484.2655,262.053,-1351.682,475.17650000000003,426.1855,-1395.7645,76.92,255.567,-1383.3285,82.1755,406.483,-1467.731,43.67,267.759,-1460.192,44.124,471.509,-1286.856,37.1535,214.84550000000002,-1279.6865,34.4675
476.515,-1421.5255,1450.5079999999998,221.668,-1409.8425,1455.385,605.2245,-1371.233,1121.9675,87.6445,-1363.433,1127.0875,614.7574999999999,-1243.731,894.2145,108.4815,-1227.7445,901.345,444.34299999999996,-1377.7675,1001.648,276.9585,-1367.6779999999999,991.4175,445.698,-1360.3315,484.23,262.05150000000003,-1351.4234999999999,475.185,426.1405,-1395.704,76.89,255.58,-1383.0235,82.274,406.462,-1467.658,43.779,267.705,-1460.082,44.192,471.47799999999995,-1286.7835,37.1575,214.8125,-1279.5720000000001,34.3565
476.2405,-1421.234,1450.525,221.6775,-1409.675,1455.429,605.1915,-1371.1225,1122.03,87.63,-1363.163,1127.164,614.7475,-1243.5925,894.31,108.41999999999999,-1227.444,901.4685,444.293,-1377.5855000000001,1001.6885,276.9185,-1367.5529999999999,991.4984999999999,445.67499999999995,-1360.259,484.2165,262.0505,-1351.2694999999999,475.2355,426.1405,-1395.6215,76.878,255.60449999999997,-1382.609,82.2875,406.419,-1467.59,43.903,267.667,-1459.961,44.385,471.462,-1286.711,37.157,214.8235,-1279.4725,34.4565
476.22799999999995,-1421.0965,1450.5435,221.68349999999998,-1409.5405,1455.4405000000002,605.176,-1371.0275000000001,1122.0475000000001,87.6335,-1363.0365000000002,1127.2404999999999,614.7460000000001,-1243.567,894.2835,108.476,-1227.3020000000001,901.5319999999999,444.2765,-1377.546,1001.707,276.909,-1367.5520000000001,991.4929999999999,445.6245,-1360.2195000000002,484.2555,262.0235,-1351.1315,475.2645,426.1645,-1395.576,76.931,255.611,-1382.554,82.2975,406.471,-1467.589,44.005,267.718,-1459.935,44.48,471.445,-1286.6315,37.144999999999996,214.7895,-1279.4360000000001,34.398
476.21900000000005,-1421.0095000000001,1450.546,221.67000000000002,-1409.4605000000001,1455.465,605.1595,-1370.9969999999998,1122.025,87.6085,-1362.9155,1127.249,614.7575,-1243.534,894.283,108.54849999999999,-1227.196,901.5840000000001,444.26149999999996,-1377.426,1001.7065,276.9,-1367.472,991.5,445.605,-1360.141,484.2495,262.014,-1351.0915,475.2665,426.14200000000005,-1395.563,76.906,255.639,-1382.4234999999999,82.281,406.443,-1467.569,44.012,267.695,-1459.927,44.465,471.581,-1286.5655000000002,37.12,214.849,-1279.414,34.421
476.23400000000004,-1420.9650000000001,1450.5355,221.691,-1409.344,1455.438,605.127,-1370.9535,1121.9845,87.61,-1362.8865,1127.2155,614.69,-1243.5835,894.1975,108.63,-1227.2269999999999,901.5899999999999,444.2215,-1377.38,1001.6555000000001,277.0185,-1367.3245,991.322,445.5805,-1360.1565,484.2355,262.03049999999996,-1351.1915,475.272,426.089,-1395.712,76.8545,255.65499999999997,-1382.4850000000001,82.2765,406.44,-1467.553,43.957,267.724,-1459.975,44.272,471.4815,-1286.7330000000002,37.1775,214.868,-1279.4575,34.4595
476.48,-1421.0974999999999,1450.541,221.6725,-1409.4085,1455.4185,605.0685000000001,-1370.9165,1121.951,87.733,-1362.5875,1126.8105,614.638,-1243.652,894.125,108.73,-1227.1840000000002,901.5215,444.23,-1377.4335,1001.661,276.975,-1367.3145,991.3335,445.544,-1360.1644999999999,484.24699999999996,262.038,-1351.3220000000001,475.2825,426.1,-1395.702,76.91300000000001,255.67149999999998,-1382.6875,82.24000000000001,406.418,-1467.622,43.869,267.69,-1459.975,44.179,471.4705,-1286.809,37.200500000000005,214.90499999999997,-1279.549,34.4325
476.207,-1420.8960000000002,1450.3925,221.64,-1409.3335000000002,1455.3425,605.0464999999999,-1370.899,1121.8719999999998,87.617,-1363.067,1127.0529999999999,614.587,-1243.6345000000001,894.0785000000001,108.86,-1227.3445,901.4775,444.206,-1377.3595,1001.638,276.8495,-1367.3274999999999,991.3955000000001,445.529,-1360.159,484.245,262.0375,-1351.5225,475.248,426.12850000000003,-1395.731,76.8965,255.5725,-1383.2130000000002,82.2535,406.442,-1467.667,43.77,267.706,-1460.072,44.125,471.48199999999997,-1286.8465,37.205,214.892,-1279.6239999999998,34.4705
476.44449999999995,-1421.046,1450.435,221.60449999999997,-1409.3505,1455.33,604.9929999999999,-1370.827,1121.828,87.635,-1362.981,1126.984,614.5325,-1243.647,894.0505,108.90950000000001,-1227.2930000000001,901.5295,444.17600000000004,-1377.3455,1001.5985000000001,276.8165,-1367.2530000000002,991.3755,445.5145,-1360.2440000000001,484.219,262.02049999999997,-1351.5974999999999,475.2325,426.149,-1395.7604999999999,76.8945,255.61450000000002,-1383.3609999999999,82.1865,406.436,-1467.712,43.692,267.725,-1460.138,44.104,471.48199999999997,-1286.9025000000001,37.1645,214.949,-1279.7185,34.481
476.344,-1421.034,1450.4505,221.57549999999998,-1409.2485,1455.2935,604.944,-1370.8005,1121.8085,87.637,-1363.0010000000002,1126.9625,614.458,-1243.5504999999998,893.955,108.967,-1227.292,901.5060000000001,444.13649999999996,-1377.2515,1001.5505,276.77049999999997,-1367.223,991.378,445.46000000000004,-1360.2075,484.2285,261.9965,-1351.6385,475.1975,426.1195,-1395.7735,76.9065,255.61,-1383.443,82.176,406.431,-1467.711,43.648,267.761,-1460.185,44.088,471.487,-1287.029,37.3075,214.892,-1279.739,34.481
476.31399999999996,-1420.9195,1450.437,221.5745,-1409.1954999999998,1455.3345,604.8945,-1370.7289999999998,1121.817,87.637,-1362.9335,1126.992,614.344,-1243.5315,894.0029999999999,109.005,-1227.1005,901.5395,444.077,-1377.1535,1001.5825,276.74,-1367.194,991.3344999999999,445.4665,-1360.1835,484.28,262.0115,-1351.558,475.1945,426.1305,-1395.7865,76.93950000000001,255.5965,-1383.2424999999998,82.12700000000001,406.435,-1467.734,43.688,267.738,-1460.185,44.215,471.45799999999997,-1286.9195,37.170500000000004,214.911,-1279.701,34.477000000000004
476.423,-1420.7945,1450.4155,221.543,-1409.0375,1455.298,604.8385000000001,-1370.62,1121.8625000000002,87.6455,-1362.7095,1127.0214999999998,614.247,-1243.2849999999999,893.9895,108.9125,-1226.8155000000002,901.601,444.03049999999996,-1377.0124999999998,1001.576,276.7025,-1367.1390000000001,991.4475,445.4045,-1360.0765000000001,484.259,261.942,-1351.534,475.18449999999996,426.1275,-1395.669,76.91499999999999,255.5985,-1383.2694999999999,82.1405,406.4,-1467.681,43.73,267.752,-1460.157,44.303,471.438,-1286.8645000000001,37.158500000000004,214.87,-1279.6455,34.4135
