R_SHOULDER_x,R_SHOULDER_y,R_SHOULDER_z,L_SHOULDER_x,L_SHOULDER_y,L_SHOULDER_z,R_ELBOW_x,R_ELBOW_y,R_ELBOW_z,L_ELBOW_x,L_ELBOW_y,L_ELBOW_z,R_WRIST_x,R_WRIST_y,R_WRIST_z,L_WRIST_x,L_WRIST_y,L_WRIST_z,R_HIP_x,R_HIP_y,R_HIP_z,L_HIP_x,L_HIP_y,L_HIP_z,R_KNEE_x,R_KNEE_y,R_KNEE_z,L_KNEE_x,L_KNEE_y,L_KNEE_z,R_ANKLE_x,R_ANKLE_y,R_ANKLE_z,L_ANKLE_x,L_ANKLE_y,L_ANKLE_z,R_HEEL_x,R_HEEL_y,R_HEEL_z,L_HEEL_x,L_HEEL_y,L_HEEL_z,R_TOE_x,R_TOE_y,R_TOE_z,L_TOE_x,L_TOE_y,L_TOE_z
476.392,-1379.3735000000001,1367.3615,216.1875,-1367.3735,1365.274,579.7280000000001,-1362.4344999999998,1067.208,122.92849999999999,-1381.1770000000001,1057.3225,616.8834999999999,-1282.399,843.3805,70.682,-1295.086,832.8765000000001,425.5,-1332.924,898.6535,285.356,-1330.786,902.2365,445.973,-1335.5275000000001,446.07550000000003,255.59499999999997,-1368.134,439.805,454.942,-1371.0245,77.75450000000001,263.8345,-1367.692,78.48400000000001,448.5,-1429.236,47.842,266.626,-1428.76,45.263,480.50300000000004,-1259.2345,37.603,233.22299999999998,-1259.2404999999999,34.3975
476.235,-1379.164,1367.3745,216.01149999999998,-1367.08,1365.1805,579.6624999999999,-1362.397,1067.1970000000001,122.87199999999999,-1381.057,1057.1345000000001,616.8924999999999,-1282.4265,843.3665000000001,70.759,-1295.098,832.7625,425.45849999999996,-1332.904,898.568,285.3285,-1330.752,901.957,445.94,-1335.5149999999999,445.9705,255.7305,-1368.0095000000001,439.6755,454.918,-1371.0335,77.6995,263.855,-1367.8985,78.4185,448.48,-1429.306,47.807,266.684,-1428.87,45.137,480.5785,-1259.2495,37.4345,233.1335,-1259.259,34.234
476.095,-1378.9325,1367.3719999999998,215.8535,-1366.791,1365.0985,579.6044999999999,-1362.349,1067.2835,122.8325,-1380.9765,1057.056,616.914,-1282.4769999999999,843.41,70.7935,-1295.038,832.658,425.43600000000004,-1332.8274999999999,898.529,285.307,-1330.632,901.984,445.939,-1335.623,446.00149999999996,255.65699999999998,-1368.022,439.716,454.935,-1371.098,77.663,263.6735,-1368.961,78.895,448.493,-1429.38,47.728,266.69,-1428.893,45.005,480.49299999999994,-1259.3004999999998,37.5385,233.2275,-1259.3274999999999,34.3305
475.9335,-1378.6435000000001,1367.403,215.715,-1366.4335,1364.982,579.5635,-1362.2835,1067.337,122.8265,-1380.804,1056.9545,616.9435,-1282.5225,843.4300000000001,70.7975,-1295.0185000000001,832.5025,425.40150000000006,-1332.8005,898.519,285.29449999999997,-1330.5414999999998,901.9985,445.9135,-1335.7575000000002,445.999,255.66750000000002,-1368.0305,439.63,454.9045,-1371.1535,77.687,263.666,-1369.1315,78.8435,448.488,-1429.422,47.702,266.716,-1428.961,44.974,480.5235,-1259.3135000000002,37.409499999999994,233.21550000000002,-1259.363,34.304
475.80150000000003,-1378.3415,1367.459,215.52949999999998,-1366.0725,1364.932,579.492,-1362.1689999999999,1067.3925,122.78999999999999,-1380.531,1056.8455,616.9745,-1282.5749999999998,843.5065,70.824,-1294.8315,832.3734999999999,425.3665,-1332.763,898.5225,285.294,-1330.4105,901.9535,445.9015,-1335.738,445.8775,255.6635,-1367.967,439.62300000000005,454.88800000000003,-1371.165,77.6465,263.88599999999997,-1368.2555,78.3185,448.506,-1429.4,47.703,266.716,-1428.959,44.944,480.5305,-1259.3335000000002,37.3895,233.2045,-1259.3474999999999,34.298
475.673,-1378.0375,1367.536,215.3895,-1365.6860000000001,1364.8725,579.471,-1362.0304999999998,1067.4569999999999,122.7825,-1380.3335000000002,1056.705,617.0074999999999,-1282.5935,843.5455,70.922,-1294.8110000000001,832.2860000000001,425.321,-1332.723,898.517,285.2365,-1330.302,901.931,445.9155,-1335.683,445.86400000000003,255.76149999999998,-1367.804,439.51099999999997,454.88599999999997,-1371.171,77.6495,263.7215,-1369.1565,78.838,448.493,-1429.385,47.727,266.745,-1428.985,44.964,480.462,-1259.3415,37.474500000000006,233.2185,-1259.3365,34.277
475.5045,-1377.7125,1367.624,215.8925,-1366.0430000000001,1364.9035,579.4,-1361.904,1067.6305,122.75450000000001,-1380.1635,1056.786,617.0455,-1282.574,843.6315,70.936,-1294.618,832.1775,425.2925,-1332.5855,898.5415,285.1755,-1330.2135,901.946,445.852,-1335.636,445.888,255.651,-1367.741,439.648,454.894,-1371.134,77.686,263.9305,-1368.1075,78.363,448.495,-1429.386,47.765,266.753,-1428.997,45.029,480.5345,-1259.279,37.419,233.2045,-1259.3105,34.303
475.35349999999994,-1377.365,1367.797,215.771,-1365.658,1364.913,579.3685,-1361.7335,1067.76,122.71600000000001,-1379.8335,1056.748,617.106,-1282.597,843.7,71.086,-1294.496,832.1990000000001,425.2155,-1332.376,898.5875000000001,285.1145,-1329.9279999999999,901.9835,445.856,-1335.5120000000002,445.90250000000003,255.775,-1367.5465,439.6275,454.8745,-1371.0425,77.6905,263.7165,-1368.616,78.8835,448.483,-1429.283,47.834,266.739,-1428.947,45.169,480.5095,-1259.2424999999998,37.442,233.21699999999998,-1259.2649999999999,34.357
475.222,-1377.059,1367.9425,215.63049999999998,-1365.3075,1364.9085,579.306,-1361.5790000000002,1067.88,122.686,-1379.57,1056.7559999999999,617.1700000000001,-1282.58,843.7805000000001,71.179,-1294.2820000000002,832.1675,425.1575,-1332.2604999999999,898.625,285.041,-1329.7649999999999,901.944,445.85249999999996,-1335.406,445.9125,255.7335,-1367.397,439.7135,454.87850000000003,-1371.025,77.714,263.6335,-1368.691,79.101,448.479,-1429.269,47.948,266.742,-1428.802,45.24,480.469,-1259.218,37.585,233.11450000000002,-1259.2115,34.328500000000005
475.042,-1376.752,1368.059,215.485,-1364.9365,1364.8899999999999,579.2685,-1361.4789999999998,1067.9985000000001,122.6495,-1379.275,1056.72,617.2014999999999,-1282.6095,843.8130000000001,71.257,-1294.12,832.043,425.1145,-1332.071,898.6355,284.996,-1329.5529999999999,901.967,445.86199999999997,-1335.362,445.93100000000004,255.70000000000002,-1367.296,439.751,454.8905,-1370.972,77.765,263.7475,-1368.3425,79.0195,448.454,-1429.208,47.928,266.73,-1428.816,45.356,480.4945,-1259.2154999999998,37.617000000000004,233.155,-1259.196,34.3655
474.871,-1376.508,1368.06,215.368,-1364.5990000000002,1364.8184999999999,579.2195,-1361.4155,1068.0515,122.63650000000001,-1379.0595,1056.6655,617.254,-1282.6495,843.8315,71.3535,-1293.905,832.0250000000001,425.024,-1331.919,898.5709999999999,284.9295,-1329.21,901.9100000000001,445.8395,-1335.336,445.95799999999997,255.6995,-1367.3029999999999,439.77149999999995,454.875,-1371.0059999999999,77.73349999999999,263.9785,-1367.3055,78.3715,448.487,-1429.222,48.0,266.716,-1428.758,45.302,480.55,-1259.1680000000001,37.4705,233.285,-1259.1844999999998,34.4225
474.7265,-1376.2355,1368.0125,215.24849999999998,-1364.258,1364.815,579.182,-1361.4180000000001,1068.0504999999998,122.571,-1378.8795,1056.62,617.3135,-1282.7060000000001,843.7935,71.489,-1293.7235,831.924,424.98199999999997,-1331.791,898.5815,284.89149999999995,-1328.998,901.9300000000001,445.823,-1335.379,445.92999999999995,255.65300000000002,-1367.254,439.773,454.8905,-1371.0295,77.759,264.09950000000003,-1367.2075,78.25450000000001,448.492,-1429.24,47.961,266.703,-1428.784,45.29,480.51699999999994,-1259.1754999999998,37.458,233.3355,-1259.211,34.408
474.5765,-1376.0215,1367.9475,214.4215,-1363.1435,1364.7849999999999,579.1155,-1361.3294999999998,1067.9875,122.53450000000001,-1378.651,1056.5355,617.347,-1282.7469999999998,843.7375,71.54400000000001,-1293.6019999999999,831.8710000000001,424.914,-1331.712,898.6055,284.812,-1328.6444999999999,901.8430000000001,445.78,-1335.464,445.927,255.486,-1367.3980000000001,439.7325,454.8605,-1371.0395,77.7035,264.1255,-1367.3854999999999,78.24799999999999,448.465,-1429.299,47.904,266.713,-1428.867,45.205,480.4655,-1259.2455,37.56,233.3105,-1259.301,34.325
474.42,-1375.8155,1367.8564999999999,214.31849999999997,-1362.8029999999999,1364.7115,579.0495000000001,-1361.3075,1067.941,122.52099999999999,-1378.5135,1056.5175,617.4155000000001,-1282.837,843.693,71.606,-1293.449,831.677,424.8065,-1331.522,898.5305,284.7315,-1328.4524999999999,901.763,445.722,-1335.5304999999998,445.887,255.42400000000004,-1367.4479999999999,439.6915,454.8615,-1371.157,77.71549999999999,263.8885,-1368.144,78.452,448.5,-1429.355,47.864,266.706,-1428.92,45.193,480.4655,-1259.2835,37.525999999999996,233.2985,-1259.324,34.311
