R_SHOULDER_x,R_SHOULDER_y,R_SHOULDER_z,L_SHOULDER_x,L_SHOULDER_y,L_SHOULDER_z,R_ELBOW_x,R_ELBOW_y,R_ELBOW_z,L_ELBOW_x,L_ELBOW_y,L_ELBOW_z,R_WRIST_x,R_WRIST_y,R_WRIST_z,L_WRIST_x,L_WRIST_y,L_WRIST_z,R_HIP_x,R_HIP_y,R_HIP_z,L_HIP_x,L_HIP_y,L_HIP_z,R_KNEE_x,R_KNEE_y,R_KNEE_z,L_KNEE_x,L_KNEE_y,L_KNEE_z,R_ANKLE_x,R_ANKLE_y,R_ANKLE_z,L_ANKLE_x,L_ANKLE_y,L_ANKLE_z,R_HEEL_x,R_HEEL_y,R_HEEL_z,L_HEEL_x,L_HEEL_y,L_HEEL_z,R_TOE_x,R_TOE_y,R_TOE_z,L_TOE_x,L_TOE_y,L_TOE_z
436.8,-1365.806,1366.8375,175.8995,-1359.255,1367.4835,536.491,-1322.5375,1064.341,73.7535,-1368.478,1061.054,594.3710000000001,-1271.7495,830.8125,23.681,-1300.6845,828.7355,378.246,-1334.1390000000001,900.588,237.45499999999998,-1337.681,904.406,399.039,-1335.524,444.6535,209.08599999999998,-1375.165,438.7325,409.91049999999996,-1366.4975,78.0125,214.678,-1363.7845,78.1115,400.702,-1423.521,47.893,221.774,-1423.618,44.015,441.4905,-1255.2785,37.601,179.264,-1255.4215,34.4455
436.751,-1365.592,1366.801,175.8925,-1359.1505000000002,1367.4445,536.4695,-1322.3494999999998,1064.3075,73.744,-1368.4434999999999,1060.9625,594.278,-1271.481,830.8075,23.685,-1300.734,828.6925,378.18600000000004,-1334.092,900.591,237.39999999999998,-1337.6860000000001,904.3875,398.9995,-1335.5230000000001,444.6195,209.106,-1375.096,438.689,409.911,-1366.69,77.979,214.77949999999998,-1363.7640000000001,78.028,400.745,-1423.54,47.784,221.807,-1423.7,43.91,441.466,-1255.3625000000002,37.5595,179.152,-1255.5635,34.5225
436.7125,-1365.345,1366.765,175.8435,-1358.9409999999998,1367.4180000000001,536.4165,-1322.1680000000001,1064.278,73.7515,-1368.3925,1060.926,594.1825,-1271.2134999999998,830.8355,23.6255,-1300.5895,828.7155,378.1065,-1333.9859999999999,900.5765,237.3265,-1337.5265,904.4035,399.00300000000004,-1335.644,444.519,209.12150000000003,-1375.0555,438.6525,409.914,-1366.815,77.908,214.7825,-1363.817,77.95949999999999,400.721,-1423.638,47.65,221.804,-1423.738,43.899,441.4365,-1255.4325,37.538,179.0815,-1255.6435,34.559
436.658,-1365.036,1366.769,175.774,-1358.717,1367.444,536.3689999999999,-1321.9035,1064.2314999999999,73.744,-1368.228,1060.859,594.0805,-1270.917,830.822,23.604,-1300.6615000000002,828.6759999999999,378.0045,-1333.8855,900.5535,237.22449999999998,-1337.4115,904.376,398.9665,-1335.623,444.5325,209.059,-1374.8815,438.66999999999996,409.92449999999997,-1366.8685,77.862,214.688,-1364.0390000000002,77.94999999999999,400.754,-1423.734,47.632,221.825,-1423.771,43.898,441.44849999999997,-1255.492,37.54,179.09050000000002,-1255.632,34.53
436.59799999999996,-1364.71,1366.8145,175.73,-1358.4755,1367.373,536.3105,-1321.5929999999998,1064.235,73.7125,-1367.982,1060.8325,594.0074999999999,-1270.6309999999999,830.826,23.570500000000003,-1300.4915,828.549,377.888,-1333.7224999999999,900.4905,237.16250000000002,-1337.2820000000002,904.3375,398.9605,-1335.3345,444.5655,209.0425,-1374.5525,438.621,409.9255,-1366.8809999999999,77.8825,214.80200000000002,-1363.7,77.9495,400.726,-1423.67,47.576,221.826,-1423.752,43.941,441.45550000000003,-1255.413,37.5005,179.1645,-1255.5104999999999,34.3925
436.5305,-1364.3325,1366.9245,175.6635,-1358.155,1367.442,536.256,-1321.1765,1064.2845,73.674,-1367.8135,1060.9,593.8815,-1270.3995,830.8655,23.55,-1300.426,828.608,377.812,-1333.5855,900.5505,237.05849999999998,-1337.0810000000001,904.454,398.90999999999997,-1335.1005,444.58500000000004,209.00400000000002,-1374.1895,438.749,409.96,-1366.7975000000001,77.857,214.7895,-1363.5625,78.0055,400.762,-1423.655,47.796,221.829,-1423.739,44.062,441.4395,-1255.4234999999999,37.535,179.166,-1255.5185000000001,34.481
436.12850000000003,-1364.397,1367.428,175.571,-1357.865,1367.556,536.1945000000001,-1320.7559999999999,1064.391,73.63550000000001,-1367.5265,1060.964,593.7964999999999,-1270.1385,830.9875,23.481,-1300.4295,828.6565,377.705,-1333.4545,900.606,236.982,-1336.9270000000001,904.5415,398.906,-1334.8875,444.6805,208.996,-1373.79,438.85,409.95349999999996,-1366.6264999999999,77.938,214.669,-1363.4375,78.13550000000001,400.786,-1423.582,47.844,221.866,-1423.634,44.168,441.4575,-1255.3805,37.6195,179.181,-1255.4765,34.5445
436.065,-1364.0355,1367.5014999999999,175.513,-1357.5214999999998,1367.5645,536.1225,-1320.4560000000001,1064.441,73.6015,-1367.371,1061.0140000000001,593.408,-1269.9904999999999,831.315,23.473,-1300.3745,828.663,377.58450000000005,-1333.23,900.634,236.8535,-1336.663,904.6155,398.90200000000004,-1334.6145000000001,444.702,208.9775,-1373.011,438.8645,409.89300000000003,-1366.5855,78.111,214.67000000000002,-1363.175,78.22,400.792,-1423.58,47.893,221.838,-1423.561,44.203,441.481,-1255.319,37.662,179.198,-1255.3895,34.544
435.9845,-1363.627,1367.5455000000002,175.4455,-1357.0905,1367.4575,536.0640000000001,-1320.124,1064.5055000000002,73.5965,-1367.0805,1061.016,593.3530000000001,-1269.7415,831.3985,23.439500000000002,-1300.2705,828.6385,377.4185,-1333.0495,900.61,236.769,-1336.342,904.6324999999999,398.841,-1334.382,444.794,208.931,-1372.5819999999999,438.861,410.0015,-1366.462,78.00999999999999,214.606,-1363.8105,78.8615,400.791,-1423.564,47.905,221.867,-1423.544,44.254,441.5135,-1255.3285,37.6555,179.2595,-1255.3255,34.560500000000005
435.9075,-1363.2625,1367.5145,175.3615,-1356.7725,1367.467,536.0015000000001,-1319.915,1064.496,73.518,-1367.0115,1061.0639999999999,593.0915,-1269.7005,831.1765,23.384,-1300.1535,828.6015,377.28499999999997,-1332.875,900.7059999999999,236.648,-1336.1585,904.6735,398.836,-1334.2240000000002,444.8055,208.8845,-1372.4155,438.89200000000005,409.8945,-1366.555,78.123,214.626,-1363.7525,78.92099999999999,400.868,-1423.55,47.897,221.869,-1423.527,44.308,441.52750000000003,-1255.362,37.701499999999996,179.28699999999998,-1255.347,34.646
435.81399999999996,-1362.9565,1367.4445,175.2475,-1356.378,1367.3845000000001,535.962,-1319.7775000000001,1064.4945,73.4995,-1366.8845000000001,1060.991,593.0160000000001,-1269.482,831.0885000000001,23.381999999999998,-1300.1685000000002,828.546,377.1445,-1332.6689999999999,900.6935,236.517,-1335.9465,904.72,398.7835,-1334.089,444.8075,208.8125,-1372.3025,438.894,409.97299999999996,-1366.483,77.95750000000001,214.62650000000002,-1364.007,78.92750000000001,400.872,-1423.577,47.806,221.91,-1423.554,44.278,441.5265,-1255.3625000000002,37.692,179.18599999999998,-1255.4865,34.72
435.6965,-1362.5735,1367.3690000000001,175.187,-1355.9740000000002,1367.177,535.892,-1319.5345,1064.4335,73.46,-1366.766,1060.8870000000002,593.2655,-1269.199,830.7435,23.332,-1300.0735,828.483,376.98249999999996,-1332.4945,900.654,236.41899999999998,-1335.7175000000002,904.6679999999999,398.75149999999996,-1334.103,444.784,208.7715,-1372.2475,438.87350000000004,410.015,-1366.669,77.956,214.598,-1364.306,78.934,400.875,-1423.597,47.735,221.907,-1423.556,44.172,441.5335,-1255.433,37.6605,179.314,-1255.4340000000002,34.6125
435.591,-1362.2379999999998,1367.282,175.042,-1355.6375,1367.1335,535.812,-1319.353,1064.3310000000001,73.37950000000001,-1366.779,1060.819,593.1605,-1269.013,830.6045,23.2795,-1300.0895,828.438,376.83799999999997,-1332.3355,900.652,236.2385,-1335.4785000000002,904.5875000000001,398.69,-1334.054,444.6785,208.69099999999997,-1372.252,438.78700000000003,410.0315,-1366.873,77.878,214.8115,-1363.2815,78.13499999999999,400.969,-1423.754,47.526,221.9,-1423.697,44.121,441.48900000000003,-1255.563,37.558499999999995,179.1415,-1255.5605,34.624
435.457,-1361.7995,1367.221,174.92000000000002,-1355.3945,1367.109,535.7165,-1319.1055000000001,1064.2675,73.235,-1366.533,1060.7325,593.0070000000001,-1268.846,830.5360000000001,23.235500000000002,-1300.1275,828.3785,376.656,-1332.1165,900.681,236.10750000000002,-1335.2005,904.6095,398.598,-1334.0104999999999,444.6575,208.54699999999997,-1372.498,438.87350000000004,409.99699999999996,-1367.088,77.878,214.8075,-1363.299,78.023,400.991,-1423.848,47.478,221.933,-1423.677,44.033,441.4655,-1255.6100000000001,37.5415,179.1245,-1255.658,34.632
435.289,-1361.3975,1367.1950000000002,174.825,-1355.1355,1367.1285,535.604,-1318.8065000000001,1064.216,73.154,-1366.368,1060.6915,592.8845,-1268.615,830.5450000000001,23.134,-1300.0795,828.3815,376.45799999999997,-1331.908,900.7180000000001,235.938,-1335.0835,904.625,398.544,-1333.7984999999999,444.4765,208.48700000000002,-1372.0439999999999,438.8035,410.0085,-1367.1064999999999,77.8395,214.60250000000002,-1364.7060000000001,78.7245,400.982,-1423.865,47.436,221.939,-1423.638,43.992,441.4365,-1255.649,37.536500000000004,179.177,-1255.644,34.547
435.125,-1360.9105,1367.196,174.6655,-1354.7955,1367.1895,535.461,-1318.5135,1064.186,73.0535,-1366.1385,1060.703,592.7595,-1268.3475,830.511,22.978,-1300.1315,828.2605,376.2,-1331.6945,900.7470000000001,235.74849999999998,-1334.8185,904.592,398.4545,-1333.573,444.39700000000005,208.3705,-1371.788,438.808,410.04,-1367.1754999999998,77.87899999999999,214.7015,-1363.4915,78.0,401.024,-1423.896,47.43,221.996,-1423.655,44.014,441.4245,-1255.6480000000001,37.504000000000005,179.055,-1255.6644999999999,34.6525
434.954,-1360.372,1367.2965,174.425,-1354.4585000000002,1367.3110000000001,535.2965,-1318.05,1064.1715,72.93599999999999,-1365.8865,1060.8235,592.6034999999999,-1268.105,830.5045,22.799500000000002,-1300.1225,828.5455,376.033,-1331.4315,900.77,235.5525,-1334.5324999999998,904.5745,398.3615,-1333.358,444.4375,208.2425,-1371.4165,438.8655,410.0195,-1367.0104999999999,77.8635,214.62,-1363.5065,78.22149999999999,401.025,-1423.859,47.538,221.976,-1423.667,44.122,441.4465,-1255.612,37.5185,179.0385,-1255.6615,34.61
434.7525,-1359.7785,1367.402,174.2505,-1354.0520000000001,1367.386,535.11,-1317.6195,1064.223,72.78399999999999,-1365.5145,1060.8944999999999,592.4395,-1267.8615,830.5409999999999,22.7225,-1300.0815,828.5635,375.87149999999997,-1331.1345000000001,900.7774999999999,235.348,-1334.284,904.624,398.27549999999997,-1333.0575,444.5185,208.14049999999997,-1370.8955,438.88300000000004,410.0165,-1366.9845,77.9445,214.622,-1363.2355,78.2745,401.074,-1423.747,47.688,221.955,-1423.597,44.19,441.419,-1255.5684999999999,37.587,179.05700000000002,-1255.609,34.656
434.598,-1359.202,1367.5075,174.058,-1353.481,1367.3875,534.8895,-1317.1755,1064.301,72.6855,-1365.2085,1060.9834999999998,592.263,-1267.6235000000001,830.5685,22.6635,-1299.9625,828.23,375.6655,-1330.8404999999998,900.828,235.14499999999998,-1333.8845000000001,904.6755,398.1485,-1332.8055,444.5435,207.991,-1370.4305,438.9805,410.00350000000003,-1366.8609999999999,77.97399999999999,214.5995,-1362.9119999999998,78.4345,401.081,-1423.715,47.755,221.956,-1423.566,44.277,441.443,-1255.531,37.6665,179.2055,-1255.4524999999999,34.6995
434.4275,-1358.6165,1367.557,173.8725,-1352.88,1367.3595,534.703,-1316.725,1064.3685,72.5095,-1364.9605000000001,1061.117,592.1165,-1267.328,830.6185,22.525,-1299.864,828.153,375.44449999999995,-1330.5034999999998,900.8035,234.8895,-1333.5535,904.7145,398.04949999999997,-1332.4375,444.50750000000005,207.841,-1370.0410000000002,439.0125,410.01300000000003,-1366.5515,77.965,214.59449999999998,-1363.364,78.903,401.109,-1423.707,47.855,221.978,-1423.496,44.361,441.4575,-1255.4605,37.670500000000004,179.24200000000002,-1255.471,34.6425
434.2215,-1358.097,1367.5915,173.6645,-1352.3725,1367.321,534.48,-1316.326,1064.3935000000001,72.38550000000001,-1364.745,1061.157,591.923,-1267.0590000000002,830.562,22.3855,-1299.7314999999999,828.1585,375.187,-1330.1535,900.77,234.6265,-1333.1045,904.7764999999999,397.9235,-1332.3225,444.55949999999996,207.6875,-1369.7869999999998,439.03499999999997,409.97950000000003,-1366.688,78.044,214.5615,-1362.7565,78.491,401.086,-1423.664,47.823,221.966,-1423.485,44.382,441.46,-1255.4585,37.677499999999995,179.1245,-1255.4835,34.7575
434.008,-1357.5745000000002,1367.563,173.3915,-1351.954,1367.346,534.2660000000001,-1316.0225,1064.3944999999999,72.184,-1364.489,1061.1305000000002,591.383,-1266.835,830.8615,22.217,-1299.5855000000001,828.095,374.933,-1329.715,900.7685,234.3265,-1332.644,904.822,397.7785,-1332.2269999999999,444.5575,207.55450000000002,-1369.6280000000002,439.0185,409.96799999999996,-1366.56,77.89,214.585,-1363.5585,78.9555,401.08,-1423.67,47.871,221.97,-1423.475,44.351,441.4595,-1255.5055,37.696,179.279,-1255.4425,34.692
433.727,-1357.042,1367.4505,173.20850000000002,-1351.542,1367.2885,534.0545,-1315.6925,1064.337,72.023,-1364.2585,1061.0529999999999,591.2115,-1266.5425,830.733,22.064,-1299.533,827.9525,374.61199999999997,-1329.3015,900.7835,233.983,-1332.2485000000001,904.6614999999999,397.5955,-1332.238,444.5125,207.439,-1369.525,438.9685,409.94849999999997,-1366.626,77.87100000000001,214.566,-1363.8355000000001,78.92,401.094,-1423.66,47.772,221.951,-1423.542,44.3,441.446,-1255.5075000000002,37.644999999999996,179.26,-1255.519,34.6505
