R_SHOULDER_x,R_SHOULDER_y,R_SHOULDER_z,L_SHOULDER_x,L_SHOULDER_y,L_SHOULDER_z,R_ELBOW_x,R_ELBOW_y,R_ELBOW_z,L_ELBOW_x,L_ELBOW_y,L_ELBOW_z,R_WRIST_x,R_WRIST_y,R_WRIST_z,L_WRIST_x,L_WRIST_y,L_WRIST_z,R_HIP_x,R_HIP_y,R_HIP_z,L_HIP_x,L_HIP_y,L_HIP_z,R_KNEE_x,R_KNEE_y,R_KNEE_z,L_KNEE_x,L_KNEE_y,L_KNEE_z,R_ANKLE_x,R_ANKLE_y,R_ANKLE_z,L_ANKLE_x,L_ANKLE_y,L_ANKLE_z,R_HEEL_x,R_HEEL_y,R_HEEL_z,L_HEEL_x,L_HEEL_y,L_HEEL_z,R_TOE_x,R_TOE_y,R_TOE_z,L_TOE_x,L_TOE_y,L_TOE_z
456.50300000000004,-1422.0645,1445.2575000000002,200.027,-1414.7404999999999,1451.7055,586.784,-1374.778,1118.9655,59.20399999999999,-1384.005,1124.894,588.3685,-1254.7115,886.3355,70.019,-1252.4345,895.4024999999999,419.1275,-1374.3915,1000.828,250.07600000000002,-1367.7314999999999,990.223,426.9715,-1361.252,484.077,225.19400000000002,-1351.6495,473.871,416.8035,-1403.4185,77.104,209.30700000000002,-1389.268,81.854,395.526,-1476.244,44.251,220.153,-1466.641,44.679,465.147,-1296.379,36.4405,167.214,-1284.8665,34.2985
456.43399999999997,-1421.9805000000001,1445.3249999999998,199.9655,-1414.5455000000002,1451.7675,586.7515000000001,-1374.7775,1119.013,59.1555,-1383.895,1124.9544999999998,588.3315,-1254.7685000000001,886.3895,70.003,-1252.4805000000001,895.4825000000001,419.122,-1374.4075,1000.8585,249.9665,-1367.744,990.2165,426.9225,-1361.2069999999999,484.019,225.1365,-1351.519,473.94100000000003,416.80100000000004,-1403.301,77.0575,209.348,-1389.1495,81.9405,395.544,-1476.336,44.349,220.092,-1466.537,44.704,465.12699999999995,-1296.3225,36.452,167.2015,-1284.7855,34.328
456.3935,-1421.877,1445.4475,199.8965,-1414.3895,1451.873,586.74,-1374.757,1119.123,59.084999999999994,-1383.6385,1125.0810000000001,588.2955,-1254.751,886.4195,69.973,-1252.2514999999999,895.497,419.09000000000003,-1374.433,1000.9165,249.96450000000002,-1367.7745,990.2365,426.89,-1361.1779999999999,484.02549999999997,225.135,-1351.284,473.903,416.7575,-1403.2669999999998,77.27199999999999,209.313,-1388.7645,81.9185,395.518,-1476.234,44.418,220.13,-1466.471,44.778,465.1255,-1296.257,36.4845,167.169,-1284.7175,34.323
456.339,-1421.7734999999998,1445.5005,199.902,-1414.1844999999998,1451.951,586.698,-1374.7385,1119.155,59.0195,-1383.4975,1125.196,588.317,-1254.6185,886.355,70.0085,-1252.024,895.4635000000001,419.035,-1374.384,1000.9275,249.93200000000002,-1367.725,990.1234999999999,426.8555,-1361.2420000000002,484.0215,225.106,-1351.0665,473.90549999999996,416.85900000000004,-1403.2145,77.154,209.3495,-1388.4845,81.90350000000001,395.542,-1476.174,44.463,220.095,-1466.435,44.892,465.108,-1296.1934999999999,36.4655,167.188,-1284.688,34.328500000000005
456.3105,-1421.7359999999999,1445.5815,200.40250000000003,-1414.699,1452.0285,586.6785,-1374.6955,1119.2315,58.9825,-1383.438,1125.2965,588.2370000000001,-1254.7075,886.5535,70.06,-1251.3195,895.6695,419.02,-1374.3445,1000.9960000000001,249.8985,-1367.7325,990.184,426.8215,-1361.1535,484.0195,225.07649999999998,-1350.991,473.908,416.7815,-1403.108,77.197,209.3825,-1388.3195,81.903,395.561,-1476.129,44.628,220.091,-1466.35,44.943,465.129,-1296.15,36.506,167.185,-1284.6105,34.353
456.28,-1421.6455,1445.6019999999999,200.3635,-1414.5555,1452.0225,586.6455000000001,-1374.674,1119.2285,58.905,-1383.2905,1125.3565,588.2625,-1254.597,886.4175,70.026,-1251.106,895.6585,418.971,-1374.337,1000.998,249.8735,-1367.6615000000002,990.2845,426.8,-1361.2024999999999,484.0345,225.09199999999998,-1350.9745,473.8905,416.676,-1403.255,77.17500000000001,209.3945,-1388.2675,81.88149999999999,395.564,-1476.103,44.58,220.103,-1466.344,45.009,465.126,-1296.09,36.492999999999995,167.2315,-1284.6195,34.356
456.2305,-1421.629,1445.573,200.334,-1414.499,1451.978,586.613,-1374.7730000000001,1119.242,58.888999999999996,-1383.312,1125.318,588.2045,-1254.7535,886.54,70.0595,-1251.06,895.6865,418.9635,-1374.376,1000.967,249.8555,-1367.6129999999998,990.2325000000001,426.82050000000004,-1361.277,483.9855,225.13150000000002,-1350.954,473.8325,416.70550000000003,-1403.2675,77.13,209.393,-1388.251,81.8245,395.527,-1476.068,44.496,220.101,-1466.372,44.967,465.134,-1296.1505,36.4715,167.2455,-1284.6734999999999,34.341
456.221,-1421.6125,1445.5285,200.297,-1414.443,1451.9555,586.5965,-1374.8474999999999,1119.2179999999998,58.882999999999996,-1383.3685,1125.284,588.2194999999999,-1254.7445,886.3515,70.066,-1251.4454999999998,895.678,418.95799999999997,-1374.4630000000002,1000.9855,249.821,-1367.6335,990.185,426.8325,-1361.3175,484.068,225.09,-1351.212,473.9035,416.87,-1403.2995,77.123,209.394,-1388.5790000000002,81.935,395.546,-1476.147,44.463,220.041,-1466.443,44.849,465.15599999999995,-1296.242,36.498,167.25549999999998,-1284.7145,34.327
456.166,-1421.6105,1445.475,199.7425,-1413.7855,1451.962,586.5545,-1374.949,1119.171,58.862500000000004,-1383.4360000000001,1125.1485,588.145,-1254.9535,886.403,70.09,-1251.4769999999999,895.5955,418.9165,-1374.5525,1000.9685,249.85,-1367.6945,990.1485,426.8615,-1361.4275,483.94,225.074,-1351.4445,473.8875,416.8505,-1403.357,77.0675,209.349,-1388.708,81.8325,395.542,-1476.185,44.291,220.025,-1466.541,44.716,465.154,-1296.263,36.457499999999996,167.29000000000002,-1284.804,34.3155
456.1415,-1421.606,1445.4095,199.67649999999998,-1413.7385,1451.875,586.529,-1375.0385,1119.0749999999998,58.839,-1383.482,1125.0575,588.1379999999999,-1255.0259999999998,886.3395,70.1195,-1251.929,895.447,418.9205,-1374.587,1000.9205,249.8385,-1367.6354999999999,990.068,426.803,-1361.4785000000002,483.861,225.08849999999998,-1351.6245,473.828,416.837,-1403.4475,77.032,209.3435,-1388.9715,81.763,395.529,-1476.264,44.273,220.084,-1466.563,44.611,465.15549999999996,-1296.344,36.436499999999995,167.2815,-1284.883,34.294
