R_SHOULDER_x,R_SHOULDER_y,R_SHOULDER_z,L_SHOULDER_x,L_SHOULDER_y,L_SHOULDER_z,R_ELBOW_x,R_ELBOW_y,R_ELBOW_z,L_ELBOW_x,L_ELBOW_y,L_ELBOW_z,R_WRIST_x,R_WRIST_y,R_WRIST_z,L_WRIST_x,L_WRIST_y,L_WRIST_z,R_HIP_x,R_HIP_y,R_HIP_z,L_HIP_x,L_HIP_y,L_HIP_z,R_KNEE_x,R_KNEE_y,R_KNEE_z,L_KNEE_x,L_KNEE_y,L_KNEE_z,R_ANKLE_x,R_ANKLE_y,R_ANKLE_z,L_ANKLE_x,L_ANKLE_y,L_ANKLE_z,R_HEEL_x,R_HEEL_y,R_HEEL_z,L_HEEL_x,L_HEEL_y,L_HEEL_z,R_TOE_x,R_TOE_y,R_TOE_z,L_TOE_x,L_TOE_y,L_TOE_z
3335.8455,1124.0955,1458.921,1638.365,416.4045,736.5915,1632.1055,664.315,574.836,1650.459,358.033,573.4895,3172.181,1295.7005,907.0975,3188.659,753.2555,908.742,1598.8935,591.3475,489.1735,3318.6245,962.6775,965.492,3274.4215000000004,1139.5230000000001,492.031,3277.098,928.8485000000001,480.89750000000004,3313.703,1140.7525,78.3875,3304.6215,923.765,85.91,0.0,0.0,0.0,0.0,0.0,0.0,3198.5485,1177.225,39.9195,3194.126,882.3575,40.51
3335.678,1123.9125,1458.9665,1638.324,416.3545,736.6745,1631.992,664.2885,574.8775,1650.403,357.984,573.499,3171.9354999999996,1295.8110000000001,907.2085,3188.269,753.0225,909.0,1598.848,591.324,489.251,3318.5789999999997,962.6025000000001,965.4915000000001,3274.5245,1139.467,492.0775,3277.013,928.738,480.96450000000004,3313.761,1140.7665,78.46199999999999,3304.9575,923.8785,85.73400000000001,0.0,0.0,0.0,0.0,0.0,0.0,3198.5985,1177.2675,39.943,3194.206,882.354,40.6405
3335.4265,1123.763,1459.1419999999998,1638.2275,416.293,736.715,1631.8935,664.276,574.9555,1650.2795,357.8675,573.6435,3171.6805000000004,1295.855,907.3125,3187.9880000000003,752.7004999999999,909.1065000000001,1598.852,591.274,489.256,3318.449,962.509,965.566,3274.6245,1139.4234999999999,492.153,3276.9645,928.7280000000001,481.1015,3313.8105,1140.7984999999999,78.6005,3304.647,923.7715000000001,86.00450000000001,0.0,0.0,0.0,0.0,0.0,0.0,3198.5915,1177.2624999999998,40.025999999999996,3194.264,882.3945,40.704
3335.19,1123.748,1459.2069999999999,1638.099,416.261,736.7525,1631.774,664.2385,575.028,1650.147,357.7265,573.6375,3171.3990000000003,1295.914,907.3915,3187.8419999999996,752.486,909.1365000000001,1598.8355,591.2235,489.2235,3318.3940000000002,962.46,965.49,3274.692,1139.4,492.15049999999997,3277.075,928.7245,480.99,3313.8355,1140.8215,78.628,3304.6125,923.7915,86.041,0.0,0.0,0.0,0.0,0.0,0.0,3198.567,1177.312,40.034000000000006,3194.254,882.3599999999999,40.7405
3334.975,1123.676,1459.274,1637.9585,416.161,736.781,1631.622,664.229,575.0725,1650.0975,357.63,573.699,3171.1915,1295.8000000000002,907.37,3187.475,752.2094999999999,909.1785,1598.7635,591.162,489.2625,3318.2889999999998,962.5165,965.5215000000001,3274.8355,1139.341,492.1305,3276.9889999999996,928.655,481.0145,3313.8095,1140.801,78.63499999999999,3304.6665,923.778,86.01650000000001,0.0,0.0,0.0,0.0,0.0,0.0,3198.626,1177.312,40.044,3194.2754999999997,882.3695,40.7195
3334.7445,1123.423,1459.2984999999999,1637.912,416.052,736.748,1631.456,664.1925,575.1135,1649.951,357.458,573.729,3170.898,1295.779,907.4105,3187.1665000000003,751.873,909.2435,1598.739,591.1095,489.2355,3318.1800000000003,962.281,965.511,3274.843,1139.2305000000001,492.06949999999995,3276.943,928.519,481.036,3313.8779999999997,1140.7905,78.5375,3304.7185,923.8109999999999,85.98349999999999,0.0,0.0,0.0,0.0,0.0,0.0,3198.578,1177.2825,40.003,3194.1935,882.3665000000001,40.5775
3334.4735,1123.1915,1459.2415,1637.7495,415.9065,736.6935,1631.305,664.145,575.102,1649.7985,357.329,573.719,3170.627,1295.671,907.4025,3186.809,751.5405000000001,909.312,1598.7045,591.025,489.1205,3317.9975,962.4019999999999,965.556,3274.865,1139.143,491.9815,3276.8605,928.4465,480.995,3313.8375,1140.7785,78.4125,3304.7235,923.76,85.863,0.0,0.0,0.0,0.0,0.0,0.0,3198.575,1177.271,39.937,3194.183,882.3395,40.540499999999994
3334.2505,1123.0394999999999,1459.268,1637.6115,415.7985,736.672,1631.0955,664.082,575.169,1649.6595,357.187,573.748,3170.3475,1295.5725,907.3555,3186.491,751.2085,909.3889999999999,1598.676,590.9395,489.098,3317.9995,962.1949999999999,965.469,3274.973,1139.008,491.7605,3276.9195,928.3544999999999,480.82550000000003,3313.7045,1140.7620000000002,78.356,3304.645,923.7015,85.8665,0.0,0.0,0.0,0.0,0.0,0.0,3198.545,1177.225,39.8815,3194.1205,882.3285,40.437
3334.452,1122.8375,1459.2559999999999,1637.511,415.7365,736.6395,1630.917,664.006,575.1845,1649.6145,357.142,573.7685,3170.082,1295.4605000000001,907.4125,3186.216,750.86,909.4845,1598.649,590.8595,489.089,3317.9175,962.009,965.457,3275.295,1138.871,491.577,3276.828,928.2394999999999,480.874,3313.7924999999996,1140.672,78.25,3304.6504999999997,923.669,85.788,0.0,0.0,0.0,0.0,0.0,0.0,3198.5604999999996,1177.1950000000002,39.8635,3194.096,882.29,40.455
3334.1360000000004,1122.527,1459.1935,1637.407,415.6625,736.6335,1630.704,663.9605,575.2085,1649.5345,357.044,573.752,3169.7855,1295.3565,907.451,3185.91,750.569,909.5955,1598.614,590.802,489.015,3317.741,962.21,965.488,3275.261,1138.815,491.5575,3276.7655,928.221,480.8285,3313.7445,1140.6585,78.25899999999999,3304.6535000000003,923.642,85.8275,0.0,0.0,0.0,0.0,0.0,0.0,3198.5425,1177.1945,39.7655,3194.1000000000004,882.284,40.4165
3333.8465,1122.0994999999998,1459.274,1637.3125,415.5825,736.6855,1630.562,663.9255,575.233,1649.462,356.9925,573.8015,3169.4275,1295.281,907.6669999999999,3185.598,750.2460000000001,909.7685,1598.612,590.788,489.0325,3317.6535,961.8340000000001,965.4555,3274.9735,1138.8465,491.77599999999995,3276.714,928.171,480.8865,3313.7794999999996,1140.694,78.292,3304.7815,923.704,85.6805,0.0,0.0,0.0,0.0,0.0,0.0,3198.587,1177.2069999999999,39.846000000000004,3194.0735,882.287,40.442499999999995
3333.1355000000003,1121.9895000000001,1459.3319999999999,1637.202,415.5525,736.722,1630.4375,663.909,575.285,1649.3365,356.8745,573.9115,3169.069,1295.162,907.877,3185.237,749.9069999999999,909.8040000000001,1598.5395,590.721,489.064,3317.5135,961.764,965.5070000000001,3275.004,1138.795,491.75,3276.634,928.134,480.93600000000004,3313.7715,1140.7215,78.42,3304.783,923.732,85.7245,0.0,0.0,0.0,0.0,0.0,0.0,3198.55,1177.247,39.9105,3194.089,882.3405,40.518
3332.9055,1121.728,1459.2959999999998,1637.1345,415.474,736.933,1630.2865,663.879,575.364,1649.246,356.785,573.933,3168.7844999999998,1295.045,907.97,3185.0725,749.6134999999999,909.5840000000001,1598.4845,590.698,489.086,3317.3819999999996,961.736,965.531,3275.0,1138.7869999999998,491.80449999999996,3276.6189999999997,928.0865,480.96299999999997,3313.7740000000003,1140.7195,78.5275,3304.7790000000005,923.7265,85.90700000000001,0.0,0.0,0.0,0.0,0.0,0.0,3198.6085,1177.2694999999999,39.932,3194.191,882.3175,40.561499999999995
3332.7185,1121.31,1459.373,1637.0385,415.432,736.9385,1630.5085,663.826,575.4415,1649.102,356.671,573.97,3168.4645,1294.9715,908.129,3184.7765,749.316,909.765,1598.4615,590.7,489.1905,3317.334,961.3934999999999,965.517,3275.035,1138.7305000000001,491.88800000000003,3276.6234999999997,928.043,481.024,3313.7855,1140.7865,78.649,3304.7309999999998,923.738,85.9995,0.0,0.0,0.0,0.0,0.0,0.0,3198.5695,1177.309,40.0305,3194.284,882.342,40.735
